# T (K)     Thermal pressure (GPa)
# V= 131.9300000000000
 5400.0      49.0530735590648
 5500.0      50.0017634222136
 5600.0      50.9504369370592
 5700.0      51.8991022205912
 5800.0      52.8477708521773
 5900.0      53.7964079140631
 6000.0      54.7450404356608
# V= 130.2599575757576
    0.0       0.0000000000000
  100.0       0.0842899405123
  200.0       0.5170145664066
  300.0       1.1912175618903
  400.0       1.9868556392973
  500.0       2.8415980100448
  600.0       3.7271619462591
  700.0       4.6303509375355
  800.0       5.5445102118851
  900.0       6.4659722455144
 1000.0       7.3925554790333
 1100.0       8.3228739813622
 1200.0       9.2560230919505
 1300.0      10.1913584165407
 1400.0      11.1284230029098
 1500.0      12.0668840218156
 1600.0      13.0064897975816
 1700.0      13.9470446241963
 1800.0      14.8883926129942
 1900.0      15.8304087590674
 2000.0      16.7730028119430
 2100.0      17.7160825613112
 2200.0      18.6595908126089
 2300.0      19.6034727884044
 2400.0      20.5476769613285
 2500.0      21.4921724966195
 2600.0      22.4369122438765
 2700.0      23.3818795281568
 2800.0      24.3270433677109
 2900.0      25.2723789052787
 3000.0      26.2178801306947
 3100.0      27.1635150986232
 3200.0      28.1092712171143
 3300.0      29.0551259153838
 3400.0      30.0010955743989
 3500.0      30.9471548796041
 3600.0      31.8932864864460
 3700.0      32.8395100259540
 3800.0      33.7857699694258
 3900.0      34.7321068364823
 4000.0      35.6784832922370
 4100.0      36.6249015905020
 4200.0      37.5713651936552
 4300.0      38.5178630286202
 4400.0      39.4643691602265
 4500.0      40.4109173466588
 4600.0      41.3574724088510
 4700.0      42.3040550557426
 4800.0      43.2506633601610
 4900.0      44.1972679898859
 5000.0      45.1438891638976
 5100.0      46.0905115791392
 5200.0      47.0371325571673
 5300.0      47.9837564096223
 5400.0      48.9303855373040
 5500.0      49.8770078218898
 5600.0      50.8236152770457
 5700.0      51.7702157257860
 5800.0      52.7168205841585
 5900.0      53.6633955713556
 6000.0      54.6099670635108
# V= 129.4249363636364
    0.0       0.0000000000000
  100.0       0.0835827171617
  200.0       0.5132549302954
  300.0       1.1834643831758
  400.0       1.9751803703536
  500.0       2.8263591213087
  600.0       3.7087009555812
  700.0       4.6089311162921
  800.0       5.5203236567219
  900.0       6.4391585621217
 1000.0       7.3632170198747
 1100.0       8.2910873597149
 1200.0       9.2218463353082
 1300.0      10.1548365194843
 1400.0      11.0895913731528
 1500.0      12.0257707993446
 1600.0      12.9631177328324
 1700.0      13.9014323029522
 1800.0      14.8405554853000
 1900.0      15.7803597925083
 2000.0      16.7207528346159
 2100.0      17.6616410620914
 2200.0      18.6029656471745
 2300.0      19.5446709468392
 2400.0      20.4867045027938
 2500.0      21.4290346473461
 2600.0      22.3716138871238
 2700.0      23.3144248122454
 2800.0      24.2574361143222
 2900.0      25.2006226421184
 3000.0      26.1439777648537
 3100.0      27.0874697331760
 3200.0      28.0310854815084
 3300.0      28.9748025533903
 3400.0      29.9186366438461
 3500.0      30.8625625036484
 3600.0      31.8065628209075
 3700.0      32.7506566876979
 3800.0      33.6947891796002
 3900.0      34.6390000812965
 4000.0      35.5832524498677
 4100.0      36.5275482778144
 4200.0      37.4718909458547
 4300.0      38.4162693155840
 4400.0      39.3606578927954
 4500.0      40.3050896517387
 4600.0      41.2495300176309
 4700.0      42.1939992094523
 4800.0      43.1384952183705
 4900.0      44.0829892184563
 5000.0      45.0275009550628
 5100.0      45.9720153701125
 5200.0      46.9165297524984
 5300.0      47.8610483485328
 5400.0      48.8055733956959
 5500.0      49.7500929553166
 5600.0      50.6945991227209
 5700.0      51.6390996229312
 5800.0      52.5836056596797
 5900.0      53.5280833604581
 6000.0      54.4725587747606
# V= 128.5899151515152
    0.0       0.0000000000000
  100.0       0.0828624445662
  200.0       0.5094266019131
  300.0       1.1755692143033
  400.0       1.9632905972996
  500.0       2.8108396819706
  600.0       3.6898998679341
  700.0       4.5871169106072
  800.0       5.4956924799738
  900.0       6.4118528290994
 1000.0       7.3333414675099
 1100.0       8.2587203324736
 1200.0       9.1870471672420
 1300.0      10.1176512340880
 1400.0      11.0500562110707
 1500.0      11.9839145538420
 1600.0      12.9189636933002
 1700.0      13.8549995124689
 1800.0      14.7918598185417
 1900.0      15.7294145110356
 2000.0      16.6675690441692
 2100.0      17.6062283168740
 2200.0      18.5453322438277
 2300.0      19.4848238264508
 2400.0      20.4246500021686
 2500.0      21.3647780743748
 2600.0      22.3051602557215
 2700.0      23.2457783033968
 2800.0      24.1866006640324
 2900.0      25.1276018434210
 3000.0      26.0687747044913
 3100.0      27.0100873509034
 3200.0      27.9515266354205
 3300.0      28.8930699709264
 3400.0      29.8347323828346
 3500.0      30.7764887689053
 3600.0      31.7183217845851
 3700.0      32.6602499666613
 3800.0      33.6022191583172
 3900.0      34.5442681316527
 4000.0      35.4863604663718
 4100.0      36.4284980243192
 4200.0      37.3706838269097
 4300.0      38.3129068990586
 4400.0      39.2551421058621
 4500.0      40.1974216539675
 4600.0      41.1397115238787
 4700.0      42.0820314609490
 4800.0      43.0243794236819
 4900.0      43.9667269944476
 5000.0      44.9090935429638
 5100.0      45.8514641908047
 5200.0      46.7938362268633
 5300.0      47.7362137994601
 5400.0      48.6785989990874
 5500.0      49.6209801157220
 5600.0      50.5633493590134
 5700.0      51.5057141926727
 5800.0      52.4480855917843
 5900.0      53.3904303534509
 6000.0      54.3327739555475
# V= 127.7548939393940
    0.0       0.0000000000000
  100.0       0.0821291553895
  200.0       0.5055283890259
  300.0       1.1675293768295
  400.0       1.9511821391508
  500.0       2.7950340411686
  600.0       3.6707518565540
  700.0       4.5649003178149
  800.0       5.4706076173965
  900.0       6.3840452146010
 1000.0       7.3029181244978
 1100.0       8.2257612712750
 1200.0       9.1516132081176
 1300.0      10.0797894457791
 1400.0      11.0098036508200
 1500.0      11.9413007825174
 1600.0      12.8740124902519
 1700.0      13.8077304760623
 1800.0      14.7422890521004
 1900.0      15.6775556680877
 2000.0      16.6134334754347
 2100.0      17.5498259521913
 2200.0      18.4866713798383
 2300.0      19.4239117635457
 2400.0      20.3614931098167
 2500.0      21.2993818401184
 2600.0      22.2375297588037
 2700.0      23.1759178554580
 2800.0      24.1145142827374
 2900.0      25.0532931871315
 3000.0      25.9922468436179
 3100.0      26.9313434375165
 3200.0      27.8705694949511
 3300.0      28.8099024124736
 3400.0      29.7493564805587
 3500.0      30.6889067766184
 3600.0      31.6285359560991
 3700.0      32.5682618208496
 3800.0      33.5080311613075
 3900.0      34.4478817206584
 4000.0      35.3877775685655
 4100.0      36.3277203055621
 4200.0      37.2677128387390
 4300.0      38.2077442093435
 4400.0      39.1477896254432
 4500.0      40.0878805424148
 4600.0      41.0279835123812
 4700.0      41.9681178234004
 4800.0      42.9082813523162
 4900.0      43.8484461224617
 5000.0      44.7886311279197
 5100.0      45.7288217025798
 5200.0      46.6690150700070
 5300.0      47.6092152968621
 5400.0      48.5494242776538
 5500.0      49.4896306616621
 5600.0      50.4298265932088
 5700.0      51.3700194543449
 5800.0      52.3102199588435
 5900.0      53.2503954917581
 6000.0      54.1905709593448
# V= 126.9198727272727
    0.0       0.0000000000000
  100.0       0.0813822943447
  200.0       0.5015586747686
  300.0       1.1593417840120
  400.0       1.9388503249633
  500.0       2.7789362377330
  600.0       3.6512496047178
  700.0       4.5422730249419
  800.0       5.4450596617748
  900.0       6.3557252988287
 1000.0       7.2719356727823
 1100.0       8.1921981557881
 1200.0       9.1155315393459
 1300.0      10.0412374846977
 1400.0      10.9688193202659
 1500.0      11.8979143129695
 1600.0      12.8282483470031
 1700.0      13.7596086004496
 1800.0      14.6918260864024
 1900.0      15.6247655598078
 2000.0      16.5583278529364
 2100.0      17.4924149249649
 2200.0      18.4269635548325
 2300.0      19.3619144738157
 2400.0      20.2972129208150
 2500.0      21.2328243863750
 2600.0      22.1687002012214
 2700.0      23.1048207016610
 2800.0      24.0411535993865
 2900.0      24.9776726489203
 3000.0      25.9143697006085
 3100.0      26.8512128254475
 3200.0      27.7881882882495
 3300.0      28.7252734365703
 3400.0      29.6624819729339
 3500.0      30.5997889257561
 3600.0      31.5371770484753
 3700.0      32.4746635223254
 3800.0      33.4121959216786
 3900.0      34.3498109118104
 4000.0      35.2874731829989
 4100.0      36.2251840744658
 4200.0      37.1629462973182
 4300.0      38.1007489581315
 4400.0      39.0385675426167
 4500.0      39.9764328855356
 4600.0      40.9143119473103
 4700.0      41.8522236403636
 4800.0      42.7901658088752
 4900.0      43.7281108518137
 5000.0      44.6660773549624
 5100.0      45.6040508808588
 5200.0      46.5420286530677
 5300.0      47.4800146239262
 5400.0      48.4180105246231
 5500.0      49.3560052330862
 5600.0      50.2939909752971
 5700.0      51.2319749373231
 5800.0      52.1699677022815
 5900.0      53.1079370308613
 6000.0      54.0459075190110
# V= 126.0848515151515
    0.0       0.0000000000000
  100.0       0.0806218124359
  200.0       0.4975162015795
  300.0       1.1510034960958
  400.0       1.9262907287729
  500.0       2.7625402941625
  600.0       3.6313859426899
  700.0       4.5192266210229
  800.0       5.4190392712211
  900.0       6.3268828089727
 1000.0       7.2403828759672
 1100.0       8.1580189166861
 1200.0       9.0787894056573
 1300.0      10.0019817789755
 1400.0      10.9270888962697
 1500.0      11.8537401687808
 1600.0      12.7816555195337
 1700.0      13.7106175699914
 1800.0      14.6404537892097
 1900.0      15.5710264170111
 2000.0      16.5022336888830
 2100.0      17.4339761431203
 2200.0      18.3661889417974
 2300.0      19.2988116076247
 2400.0      20.2317884975762
 2500.0      21.1650841712744
 2600.0      22.0986495184816
 2700.0      23.0324640589060
 2800.0      23.9664951776010
 2900.0      24.9007162697854
 3000.0      25.8351186631826
 3100.0      26.7696702981330
 3200.0      27.7043572108011
 3300.0      28.6391567814069
 3400.0      29.5740818468796
 3500.0      30.5091076642830
 3600.0      31.4442170033872
 3700.0      32.3794262778235
 3800.0      33.3146839765544
 3900.0      34.2500257686053
 4000.0      35.1854168015495
 4100.0      36.1208581859610
 4200.0      37.0563525022913
 4300.0      37.9918887591237
 4400.0      38.9274429321286
 4500.0      39.8630450558011
 4600.0      40.7986627765060
 4700.0      41.7343142553956
 4800.0      42.6699975163011
 4900.0      43.6056852684988
 5000.0      44.5413957058045
 5100.0      45.4771147010631
 5200.0      46.4128393471838
 5300.0      47.3485735965035
 5400.0      48.2843188862359
 5500.0      49.2200644209478
 5600.0      50.1558024919488
 5700.0      51.0915401056546
 5800.0      52.0272875675391
 5900.0      52.9630133242338
 6000.0      53.8987413347406
# V= 125.2498303030303
    0.0       0.0000000000000
  100.0       0.0798472850319
  200.0       0.4933993362613
  300.0       1.1425115079983
  400.0       1.9134986633039
  500.0       2.7458401676276
  600.0       3.6111533904277
  700.0       4.4957525481050
  800.0       5.3925367445444
  900.0       6.2975070639238
 1000.0       7.2082482526767
 1100.0       8.1232111253391
 1200.0       9.0413735128272
 1300.0       9.9620083484452
 1400.0      10.8845976963893
 1500.0      11.8087629162383
 1600.0      12.7342178391921
 1700.0      13.6607404974296
 1800.0      14.5881547833049
 1900.0      15.5163200132178
 2000.0      16.4451322178394
 2100.0      17.3744902042758
 2200.0      18.3043274687403
 2300.0      19.2345824397011
 2400.0      20.1651985268780
 2500.0      21.0961392283153
 2600.0      22.0273550581401
 2700.0      22.9588247521258
 2800.0      23.8905152706946
 2900.0      24.8223997150899
 3000.0      25.7544686780963
 3100.0      26.6866902307100
 3200.0      27.6190500824561
 3300.0      28.5515255645586
 3400.0      29.4841287300122
 3500.0      30.4168350155323
 3600.0      31.3496271255612
 3700.0      32.2825209021111
 3800.0      33.2154656344112
 3900.0      34.1484958972447
 4000.0      35.0815774424680
 4100.0      36.0147111193434
 4200.0      36.9478992306789
 4300.0      37.8811309320457
 4400.0      38.8143825910813
 4500.0      39.7476833113586
 4600.0      40.6810014251852
 4700.0      41.6143546364180
 4800.0      42.5477407729048
 4900.0      43.4811331482047
 5000.0      44.4145495315022
 5100.0      45.3479758283063
 5200.0      46.2814092458499
 5300.0      47.2148535731502
 5400.0      48.1483102147569
 5500.0      49.0817684895607
 5600.0      50.0152208031950
 5700.0      50.9486739824237
 5800.0      51.8821381204052
 5900.0      52.8155821700620
 6000.0      53.7490296494328
# V= 124.4148090909091
    0.0       0.0000000000000
  100.0       0.0790585324809
  200.0       0.4892067395925
  300.0       1.1338626839810
  400.0       1.9004693922846
  500.0       2.7288296356474
  600.0       3.5905445332162
  700.0       4.4718420685837
  800.0       5.3655423152259
  900.0       6.2675873499088
 1000.0       7.1755201745473
 1100.0       8.0877623531169
 1200.0       9.0032706319588
 1300.0       9.9213031149476
 1400.0      10.8413308258668
 1500.0      11.7629669909735
 1600.0      12.6859191209948
 1700.0      13.6099604791739
 1800.0      14.5349113648313
 1900.0      15.4606281709439
 2000.0      16.3870044620551
 2100.0      17.3139375100659
 2200.0      18.2413590310045
 2300.0      19.1692061957775
 2400.0      20.0974214995143
 2500.0      21.0259674766727
 2600.0      21.9547941840847
 2700.0      22.8838794755974
 2800.0      23.8131899849934
 2900.0      24.7426983725530
 3000.0      25.6723947247696
 3100.0      26.6022469819836
 3200.0      27.5322405924087
 3300.0      28.4623528872688
 3400.0      29.3925951519561
 3500.0      30.3229428558496
 3600.0      31.2533788503797
 3700.0      32.1839181772918
 3800.0      33.1145110077416
 3900.0      34.0451908875982
 4000.0      34.9759241076729
 4100.0      35.9067111905887
 4200.0      36.8375543738257
 4300.0      37.7684427312951
 4400.0      38.6993530226019
 4500.0      39.6303136327121
 4600.0      40.5612934165566
 4700.0      41.4923095717010
 4800.0      42.4233599586571
 4900.0      43.3544182339553
 5000.0      44.2855017094851
 5100.0      45.2165966827227
 5200.0      46.1477001812493
 5300.0      47.0788159614183
 5400.0      48.0099452644594
 5500.0      48.9410775725832
 5600.0      49.8722054547429
 5700.0      50.8033355743826
 5800.0      51.7344776653572
 5900.0      52.6656013828642
 6000.0      53.5967296569911
# V= 123.5797878787879
    0.0       0.0000000000000
  100.0       0.0782551464837
  200.0       0.4849367947080
  300.0       1.1250538066456
  400.0       1.8871981794434
  500.0       2.7115023287530
  600.0       3.5695515643731
  700.0       4.4474862978665
  800.0       5.3380460044313
  900.0       6.2371126591792
 1000.0       7.1421866539120
 1100.0       8.0516597467580
 1200.0       8.9644671095243
 1300.0       9.8798516410202
 1400.0      10.7972732102929
 1500.0      11.7163365346423
 1600.0      12.6367427389950
 1700.0      13.5582602196667
 1800.0      14.4807055522884
 1900.0      15.4039322390782
 2000.0      16.3278312641279
 2100.0      17.2522981681496
 2200.0      18.1772630176424
 2300.0      19.1026616606233
 2400.0      20.0284356939632
 2500.0      20.9545465742098
 2600.0      21.8809438682361
 2700.0      22.8076046132904
 2800.0      23.7344950511882
 2900.0      24.6615874665744
 3000.0      25.5888712599995
 3100.0      26.5163144534639
 3200.0      27.4439020705500
 3300.0      28.3716115404735
 3400.0      29.2994532177042
 3500.0      30.2274028002689
 3600.0      31.1554430906018
 3700.0      32.0835884771697
 3800.0      33.0117898987309
 3900.0      33.9400799702319
 4000.0      34.8684254071155
 4100.0      35.7968265360210
 4200.0      36.7252853331169
 4300.0      37.6537909703063
 4400.0      38.5823205664976
 4500.0      39.5109017063901
 4600.0      40.4395038328656
 4700.0      41.3681436371988
 4800.0      42.2968188982415
 4900.0      43.2255037951473
 5000.0      44.1542151335145
 5100.0      45.0829394557988
 5200.0      46.0116738222455
 5300.0      46.9404217932242
 5400.0      47.8691844629770
 5500.0      48.7979515586940
 5600.0      49.7267158126480
 5700.0      50.6554835779759
 5800.0      51.5842643762168
 5900.0      52.5130285158470
 6000.0      53.4417984043311
# V= 122.7447666666667
    0.0       0.0000000000000
  100.0       0.0774369310566
  200.0       0.4805879827343
  300.0       1.1160818055814
  400.0       1.8736800925249
  500.0       2.6938518448117
  600.0       3.5481667915399
  700.0       4.4226763186972
  800.0       5.3100377843301
  900.0       6.2060719186583
 1000.0       7.1082357521000
 1100.0       8.0148904693332
 1200.0       8.9249492756638
 1300.0       9.8376395055324
 1400.0      10.7524095956063
 1500.0      11.6688555419130
 1600.0      12.5866719855863
 1700.0      13.5056223416907
 1800.0      14.4255193315121
 1900.0      15.3462134848496
 2000.0      16.2675931563480
 2100.0      17.1895521881941
 2200.0      18.1120188177063
 2300.0      19.0349276026759
 2400.0      19.9582191437234
 2500.0      20.8818539338105
 2600.0      21.8057809191950
 2700.0      22.7299764348507
 2800.0      23.6544061019779
 2900.0      24.5790420092380
 3000.0      25.5038728712388
 3100.0      26.4288665956568
 3200.0      27.3540078957669
 3300.0      28.2792742334487
 3400.0      29.2046750649138
 3500.0      30.1301863984963
 3600.0      31.0557908079828
 3700.0      31.9815021428851
 3800.0      32.9072721258960
 3900.0      33.8331322777202
 4000.0      34.7590499017512
 4100.0      35.6850251286447
 4200.0      36.6110595589340
 4300.0      37.5371425441737
 4400.0      38.4632514809158
 4500.0      39.3894132352529
 4600.0      40.3155978543497
 4700.0      41.2418214088659
 4800.0      42.1680816613215
 4900.0      43.0943532971610
 5000.0      44.0206525993599
 5100.0      44.9469664533451
 5200.0      45.8732917723741
 5300.0      46.7996320678207
 5400.0      47.7259882706074
 5500.0      48.6523503855676
 5600.0      49.5787110796463
 5700.0      50.5050767059803
 5800.0      51.4314564268055
 5900.0      52.3578211712131
 6000.0      53.2841927750486
# V= 121.9097454545455
    0.0       0.0000000000000
  100.0       0.0766036085560
  200.0       0.4761588501260
  300.0       1.1069434470581
  400.0       1.8599102646017
  500.0       2.6758718960146
  600.0       3.5263824243665
  700.0       4.3974030015039
  800.0       5.2815073821125
  900.0       6.1744539572779
 1000.0       7.0736552527967
 1100.0       7.9774415042613
 1200.0       8.8847032155376
 1300.0       9.7946520423738
 1400.0      10.7067245480942
 1500.0      11.6205078931298
 1600.0      12.5356900878340
 1700.0      13.4520294027005
 1800.0      14.3693346066781
 1900.0      15.2874530774955
 2000.0      16.2062706873377
 2100.0      17.1256793838830
 2200.0      18.0456056405968
 2300.0      18.9659825943890
 2400.0      19.8867499312897
 2500.0      20.8078669846905
 2600.0      21.7292822435542
 2700.0      22.6509710956001
 2800.0      23.5728988680532
 2900.0      24.4950370616238
 3000.0      25.4173738519647
 3100.0      26.3398771140884
 3200.0      27.2625312019665
 3300.0      28.1853135448148
 3400.0      29.1082328149099
 3500.0      30.0312650042541
 3600.0      30.9543928662859
 3700.0      31.8776294339183
 3800.0      32.8009273607665
 3900.0      33.7243170079653
 4000.0      34.6477662341952
 4100.0      35.5712749088003
 4200.0      36.4948445179902
 4300.0      37.4184642499998
 4400.0      38.3421121219958
 4500.0      39.2658139548248
 4600.0      40.1895405305903
 4700.0      41.1133073483328
 4800.0      42.0371121705725
 4900.0      42.9609300747211
 5000.0      43.8847769844506
 5100.0      44.8086398668480
 5200.0      45.7325157168306
 5300.0      46.6564079641122
 5400.0      47.5803172456399
 5500.0      48.5042339582145
 5600.0      49.4281507524490
 5700.0      50.3520737854965
 5800.0      51.2760120072772
 5900.0      52.1999369674973
 6000.0      53.1238698977193
# V= 121.0747242424243
    0.0       0.0000000000000
  100.0       0.0757548360107
  200.0       0.4716477146902
  300.0       1.0976353013619
  400.0       1.8458836000989
  500.0       2.6575555739379
  600.0       3.5041903131991
  700.0       4.3716569717350
  800.0       5.2524444106448
  900.0       6.1422471956705
 1000.0       7.0384328090319
 1100.0       7.9392994103301
 1200.0       8.8437148183227
 1300.0       9.7508742424631
 1400.0      10.6602023237365
 1500.0      11.5712771583298
 1600.0      12.4837798481726
 1700.0      13.3974634048640
 1800.0      14.3121326940114
 1900.0      15.2276318432815
 2000.0      16.1438439974199
 2100.0      17.0606592749242
 2200.0      17.9780023364111
 2300.0      18.8958049305727
 2400.0      19.8140056491973
 2500.0      20.7325627151023
 2600.0      21.6514242089512
 2700.0      22.5705644732172
 2800.0      23.4899484268260
 2900.0      24.4095472275166
 3000.0      25.3293482996708
 3100.0      26.2493195346335
 3200.0      27.1694448944087
 3300.0      28.0897018245442
 3400.0      29.0100980990584
 3500.0      29.9306099222690
 3600.0      30.8512199006268
 3700.0      31.7719404300980
 3800.0      32.6927250788882
 3900.0      33.6136029995661
 4000.0      34.5345426714273
 4100.0      35.4555437025045
 4200.0      36.3766072523675
 4300.0      37.2977227215672
 4400.0      38.2188683722497
 4500.0      39.1400692903228
 4600.0      40.0612967968452
 4700.0      40.9825658682343
 4800.0      41.9038741853503
 4900.0      42.8251973482282
 5000.0      43.7465508232447
 5100.0      44.6679217734704
 5200.0      45.5893071611587
 5300.0      46.5107103506956
 5400.0      47.4321317830445
 5500.0      48.3535620673217
 5600.0      49.2749940011280
 5700.0      50.1964334803051
 5800.0      51.1178892424575
 5900.0      52.0393334252422
 6000.0      52.9607867702628
# V= 120.2397030303030
    0.0       0.0000000000000
  100.0       0.0748903847731
  200.0       0.4670531065494
  300.0       1.0881542654181
  400.0       1.8315951340970
  500.0       2.6388964437849
  600.0       3.4815824227079
  700.0       4.3454289854948
  800.0       5.2228383358055
  900.0       6.1094402014560
 1000.0       7.0025558451877
 1100.0       7.9004509586427
 1200.0       8.8019698752041
 1300.0       9.7062912437064
 1400.0      10.6128272601726
 1500.0      11.5211468585539
 1600.0      12.4309240690364
 1700.0      13.3419066443242
 1800.0      14.2538951547165
 1900.0      15.1667306084733
 2000.0      16.0802933575734
 2100.0      16.9944715280137
 2200.0      17.9091879838941
 2300.0      18.8243729713654
 2400.0      19.7399640533015
 2500.0      20.6559184072739
 2600.0      21.5721833953393
 2700.0      22.4887325597043
 2800.0      23.4055302966715
 2900.0      24.3225473393485
 3000.0      25.2397705078345
 3100.0      26.1571675301544
 3200.0      27.0747221070008
 3300.0      27.9924115859296
 3400.0      28.9102429243606
 3500.0      29.8281924082716
 3600.0      30.7462426931091
 3700.0      31.6644054072365
 3800.0      32.5826349191264
 3900.0      33.5009594340929
 4000.0      34.4193478070670
 4100.0      35.3377994990936
 4200.0      36.2563153920991
 4300.0      37.1748848539703
 4400.0      38.0934866858084
 4500.0      39.0121450262671
 4600.0      39.9308318660156
 4700.0      40.8495615445246
 4800.0      41.7683318243142
 4900.0      42.6871186647225
 5000.0      43.6059371074953
 5100.0      44.5247745933465
 5200.0      45.4436280028696
 5300.0      46.3625005371311
 5400.0      47.2813926044301
 5500.0      48.2002948792112
 5600.0      49.1192004367185
 5700.0      50.0381148461543
 5800.0      50.9570466001434
 5900.0      51.8759685386179
 6000.0      52.7949007499023
# V= 119.4046818181818
    0.0       0.0000000000000
  100.0       0.0740097975478
  200.0       0.4623732455187
  300.0       1.0784968441850
  400.0       1.8170396566974
  500.0       2.6198876461276
  600.0       3.4585504399195
  700.0       4.3187093579244
  800.0       5.1926784274895
  900.0       6.0760211666194
 1000.0       6.9660115896626
 1100.0       7.8608824466753
 1200.0       8.7594539323872
 1300.0       9.6608876450547
 1400.0      10.5645832540789
 1500.0      11.4701002371997
 1600.0      12.3771053568758
 1700.0      13.2853408782692
 1800.0      14.1946032070264
 1900.0      15.1047299543573
 2000.0      16.0155985488178
 2100.0      16.9270953688840
 2200.0      17.8391411228355
 2300.0      18.7516647339335
 2400.0      19.6646026708099
 2500.0      20.5779107881464
 2600.0      21.4915360560323
 2700.0      22.4054509550963
 2800.0      23.3196195060055
 2900.0      24.2340119192445
 3000.0      25.1486143616337
 3100.0      26.0633945285338
 3200.0      26.9783356143467
 3300.0      27.8934151136157
 3400.0      28.8086389875105
 3500.0      29.7239837179925
 3600.0      30.6394318625163
 3700.0      31.5549943471708
 3800.0      32.4706264550188
 3900.0      33.3863551828085
 4000.0      34.3021500060859
 4100.0      35.2180101082523
 4200.0      36.1339360445947
 4300.0      37.0499174116476
 4400.0      37.9659332228278
 4500.0      38.8820068001902
 4600.0      39.7981107876832
 4700.0      40.7142590184862
 4800.0      41.6304490754675
 4900.0      42.5466575059165
 5000.0      43.4628988126236
 5100.0      44.3791606812825
 5200.0      45.2954400251506
 5300.0      46.2117398656426
 5400.0      47.1280604150741
 5500.0      48.0443926908610
 5600.0      48.9607297355835
 5700.0      49.8770770204520
 5800.0      50.7934426951201
 5900.0      51.7098002691304
 6000.0      52.6261692591886
# V= 118.5696606060606
    0.0       0.0000000000000
  100.0       0.0731129436792
  200.0       0.4576066453887
  300.0       1.0686596242804
  400.0       1.8022119580012
  500.0       2.6005222888743
  600.0       3.4350861498524
  700.0       4.2914886001485
  800.0       5.1619539555917
  900.0       6.0419782178175
 1000.0       6.9287874015109
 1100.0       7.8205802209001
 1200.0       8.7161524217538
 1300.0       9.6146482087789
 1400.0      10.5154543491196
 1500.0      11.4181205539966
 1600.0      12.3223062528138
 1700.0      13.2277480598709
