#T (K)      V (a.u.^3)
# P= 600.000000 GPa
 2700.0     154.7768204590905
 2750.0     154.8150896537331
 2800.0     154.7712333513079
 2850.0     154.8087933700230
 2900.0     154.8469057533619
 2950.0     154.8849786947467
 3000.0     155.0100372067733
 3050.0     155.0490054855736
 3100.0     155.0894142334627
 3150.0     155.1285509577144
 3200.0     155.1683501628887
 3250.0     155.2077717835261
 3300.0     155.2465960627479
 3350.0     155.2854697779526
 3400.0     155.3253745752669
 3450.0     155.3659836275260
 3500.0     155.4049337516510
 3550.0     155.4467255424292
 3600.0     155.4844006197874
 3650.0     155.5245806790506
 3700.0     155.5638305027397
 3750.0     155.6015538893715
 3800.0     155.6414644312061
 3850.0     155.6821946727981
 3900.0     155.7244286423351
 3950.0     155.7630642433693
 4000.0     155.8017014475063
 4050.0     155.8406514995325
 4100.0     155.8818080381214
 4150.0     155.9185078965648
 4200.0     155.9578933232911
 4250.0     155.9984944369106
 4300.0     156.0374470291564
 4350.0     156.0780843862520
 4400.0     156.1178760698494
 4450.0     156.1575576964988
 4500.0     156.1996444506593
 4550.0     156.2396280345865
 4600.0     156.2770682356094
 4650.0     156.3173507382613
 4700.0     156.3570036688470
 4750.0     156.3933237822239
 4800.0     156.4371731934274
 4850.0     156.4746204847924
 4900.0     156.5121579443508
 4950.0     156.5533174876763
 5000.0     156.5978149303357
# P= 606.000000 GPa
    0.0     152.5340324214923
   50.0     152.5584323504299
  100.0     152.5957652246776
  150.0     152.6337900211472
  200.0     152.6722382141714
  250.0     152.7105722021836
  300.0     152.7490301717668
  350.0     152.7881484044997
  400.0     152.8265236993884
  450.0     152.8649766245989
  500.0     152.9047661530375
  550.0     152.9432458464400
  600.0     152.9817605214206
  650.0     153.0202874146872
  700.0     153.0588006177356
  750.0     153.0973609197364
  800.0     153.1359242857512
  850.0     153.1746164194711
  900.0     153.2133243690339
  950.0     153.2520809193578
 1000.0     153.2908353511478
 1050.0     153.3295973348741
 1100.0     153.3684114216868
 1150.0     153.4072461916301
 1200.0     153.4460471333668
 1250.0     153.4849077526731
 1300.0     153.5232373995175
 1350.0     153.5620880522021
 1400.0     153.6030112909231
 1450.0     153.6420624956187
 1500.0     153.6814888384924
 1550.0     153.7176127787644
 1600.0     153.7571493728190
 1650.0     153.7961561078293
 1700.0     153.8344148186221
 1750.0     153.8734019060830
 1800.0     153.9124060469723
 1850.0     153.9514312648241
 1900.0     153.9903974250224
 1950.0     154.0294427638323
 2000.0     154.0683741852109
 2050.0     154.1038797793086
 2100.0     154.1427889137580
 2150.0     154.1819333548597
 2200.0     154.2219668840757
 2250.0     154.2621538081325
 2300.0     154.2993749399290
 2350.0     154.3374814821018
 2400.0     154.3766451650518
 2450.0     154.4157193099080
 2500.0     154.4547267885482
 2550.0     154.4954482261089
 2600.0     154.5365076851171
 2650.0     154.5719709900518
 2700.0     154.6122866659772
 2750.0     154.6505212199380
 2800.0     154.6112475547970
 2850.0     154.6487557683795
 2900.0     154.6868027595015
 2950.0     154.7248153551486
 3000.0     154.8451197611992
 3050.0     154.8840216517038
 3100.0     154.9242860396858
 3150.0     154.9633437369951
 3200.0     155.0030356141851
 3250.0     155.0423692467125
 3300.0     155.0811335448981
 3350.0     155.1199483366802
 3400.0     155.1597430066123
 3450.0     155.2002062317922
 3500.0     155.2390953809369
 3550.0     155.2806785084749
 3600.0     155.3183664599408
 3650.0     155.3584237803367
 3700.0     155.3975973578747
 3750.0     155.4353263726185
 3800.0     155.4751329732244
 3850.0     155.5157162237194
 3900.0     155.5577380233110
 3950.0     155.5963328537739
 4000.0     155.6349308492126
 4050.0     155.6738261197204
 4100.0     155.7148258797115
 4150.0     155.7515790078107
 4200.0     155.7908955689295
 4250.0     155.8313696411974
 4300.0     155.8702630327008
 4350.0     155.9107737832508
 4400.0     155.9504805350697
 4450.0     155.9900752199186
 4500.0     156.0319739007956
 4550.0     156.0718620559742
 4600.0     156.1093193888233
 4650.0     156.1494950733056
 4700.0     156.1890669769588
 4750.0     156.2254472369630
 4800.0     156.2690429966368
 4850.0     156.3065033420181
 4900.0     156.3440499262679
 4950.0     156.3850700471271
 5000.0     156.4292930816477
# P= 608.000000 GPa
    0.0     152.3747568648688
   50.0     152.3990629541943
  100.0     152.4363012521333
  150.0     152.4742385240530
  200.0     152.5125705892494
  250.0     152.5508176114300
  300.0     152.5891805953089
  350.0     152.6281279793707
  400.0     152.6664181316096
  450.0     152.7047886001237
  500.0     152.7443527781216
  550.0     152.7827511103513
  600.0     152.8211851146323
  650.0     152.8596316009008
  700.0     152.8980658818112
  750.0     152.9365451353885
  800.0     152.9750469739957
  850.0     153.0136479774936
  900.0     153.0522648934399
  950.0     153.0909272646832
 1000.0     153.1295863837994
 1050.0     153.1682571339005
 1100.0     153.2069765915542
 1150.0     153.2457164559229
 1200.0     153.2844270765591
 1250.0     153.3231935070728
 1300.0     153.3614691629808
 1350.0     153.4002289650609
 1400.0     153.4408710307166
 1450.0     153.4798197856220
 1500.0     153.5191619565375
 1550.0     153.5553898952045
 1600.0     153.5947920455002
 1650.0     153.6337037633949
 1700.0     153.6719257153154
 1750.0     153.7108210257931
 1800.0     153.7497333075236
 1850.0     153.7886663258974
 1900.0     153.8275457798314
 1950.0     153.8664997471924
 2000.0     153.9053423860057
 2050.0     153.9409940335667
 2100.0     153.9798216227317
 2150.0     154.0188670020850
 2200.0     154.0587505345927
 2250.0     154.0987693552248
 2300.0     154.1360279024580
 2350.0     154.1741125124599
 2400.0     154.2131803582510
 2450.0     154.2521708484928
 2500.0     154.2910964465514
 2550.0     154.3316292271709
 2600.0     154.3724812855051
 2650.0     154.4080930080325
 2700.0     154.4482548973478
 2750.0     154.4864538043347
 2800.0     154.4516668338095
 2850.0     154.4891230147258
 2900.0     154.5271046595630
 2950.0     154.5650568408959
 3000.0     154.6807021225076
 3050.0     154.7195373505855
 3100.0     154.7596587109344
 3150.0     154.7986373257460
 3200.0     154.8382224280305
 3250.0     154.8774682085721
 3300.0     154.9161721581955
 3350.0     154.9549275617291
 3400.0     154.9946127243528
 3450.0     155.0349314706936
 3500.0     155.0737592613334
 3550.0     155.1151363280357
 3600.0     155.1528352448838
 3650.0     155.1927706909095
 3700.0     155.2318679516367
 3750.0     155.2696008971955
 3800.0     155.3093040533178
 3850.0     155.3497416788730
 3900.0     155.3915539126690
 3950.0     155.4301071962169
 4000.0     155.4686651852049
 4050.0     155.5075052493561
 4100.0     155.5483497393247
 4150.0     155.5851535394517
 4200.0     155.6244010300679
 4250.0     155.6647489953008
 4300.0     155.7035827945066
 4350.0     155.7439679185417
 4400.0     155.7835898151160
 4450.0     155.8230977344794
 4500.0     155.8648104453387
 4550.0     155.9046034877832
 4600.0     155.9420761339596
 4650.0     155.9821455526429
 4700.0     156.0216364894135
 4750.0     156.0580743478249
 4800.0     156.1014197232786
 4850.0     156.1388913969966
 4900.0     156.1764455634743
 4950.0     156.2173273934202
 5000.0     156.2612796664327
# P= 610.000000 GPa
    0.0     152.2159754269757
   50.0     152.2401884876241
  100.0     152.2773323959699
  150.0     152.3151821663343
  200.0     152.3533988703498
  250.0     152.3915589373981
  300.0     152.4298271298799
  350.0     152.4686058990616
  400.0     152.5068108383909
  450.0     152.5450987135848
  500.0     152.5844411931228
  550.0     152.6227580397468
  600.0     152.6611111705174
  650.0     152.6994770530539
  700.0     152.7378322071947
  750.0     152.7762302576647
  800.0     152.8146699149713
  850.0     152.8531798876617
  900.0     152.8917058796587
  950.0     152.9302742400105
 1000.0     152.9688383249128
 1050.0     153.0074179215563
 1100.0     153.0460429649789
 1150.0     153.0846881393285
 1200.0     153.1233085562212
 1250.0     153.1619810043410
 1300.0     153.2002018623507
 1350.0     153.2388709624399
 1400.0     153.2792366558462
 1450.0     153.3180833251246
 1500.0     153.3573412953152
 1550.0     153.3936686338589
 1600.0     153.4329375136370
 1650.0     153.4717544466892
 1700.0     153.5099384768011
 1750.0     153.5487421897827
 1800.0     153.5875628184094
 1850.0     153.6264037779199
 1900.0     153.6651965679886
 1950.0     153.7040593336347
 2000.0     153.7428132886326
 2050.0     153.7786057020514
 2100.0     153.8173516920953
 2150.0     153.8562984037595
 2200.0     153.8960334512093
 2250.0     153.9358860907739
 2300.0     153.9731793433801
 2350.0     154.0112406905215
 2400.0     154.0502129438980
 2450.0     154.0891198095364
 2500.0     154.1279635235892
 2550.0     154.1683099973733
 2600.0     154.2089574396139
 2650.0     154.2447125128310
 2700.0     154.2847221850847
 2750.0     154.3228844305351
 2800.0     154.2924888094151
 2850.0     154.3298927433231
 2900.0     154.3678090821265
 2950.0     154.4057008137071
 3000.0     154.5167813269857
 3050.0     154.5555495783223
 3100.0     154.5955292536556
 3150.0     154.6344287228291
 3200.0     154.6739075975362
 3250.0     154.7130657543796
 3300.0     154.7517088668757
 3350.0     154.7904044678592
 3400.0     154.8299807400120
 3450.0     154.8701563207790
 3500.0     154.9089223574483
 3550.0     154.9500959583665
 3600.0     154.9878039678948
 3650.0     155.0276184082980
 3700.0     155.0666393022487
 3750.0     155.1043744875891
 3800.0     155.1439746671967
 3850.0     155.1842680122148
 3900.0     155.2258732674608
 3950.0     155.2643842493238
 4000.0     155.3029014610543
 4050.0     155.3416858056661
 4100.0     155.3823765345227
 4150.0     155.4192284640241
 4200.0     155.4584067084003
 4250.0     155.4986294806053
 4300.0     155.5374033501637
 4350.0     155.5776637335500
 4400.0     155.6172009002307
 4450.0     155.6566222574245
 4500.0     155.6981510330928
 4550.0     155.7378493149301
 4600.0     155.7753354707149
 4650.0     155.8152991683639
 4700.0     155.8547092075962
 4750.0     155.8912020855072
 4800.0     155.9343003237926
 4850.0     155.9717817135342
 4900.0     156.0093418435922
 4950.0     156.0500865242242
 5000.0     156.0937716283816
# P= 612.000000 GPa
    0.0     152.0576851938254
   50.0     152.0818060074579
  100.0     152.1188557151046
  150.0     152.1566179917000
  200.0     152.1947200981613
  250.0     152.2327932072247
  300.0     152.2709668288330
  350.0     152.3095792072008
  400.0     152.3476988651024
  450.0     152.3859040321545
  500.0     152.4250284324947
  550.0     152.4632636409590
  600.0     152.5015357075981
  650.0     152.5398208010788
  700.0     152.5780966305194
  750.0     152.6164133107449
  800.0     152.6547901078524
  850.0     152.6932091804273
  900.0     152.7316443320506
  950.0     152.7701189187223
 1000.0     152.8085881409242
 1050.0     152.8470767435419
 1100.0     152.8856075517982
 1150.0     152.9241582455845
 1200.0     152.9626885759510
 1250.0     153.0012672312761
 1300.0     153.0394325302812
 1350.0     153.0780110405249
 1400.0     153.1181051372922
 1450.0     153.1568500855533
 1500.0     153.1960237769426
 1550.0     153.2324459914474
 1600.0     153.2715827852012
 1650.0     153.3103051533749
 1700.0     153.3484501452245
 1750.0     153.3871624069292
 1800.0     153.4258915383715
 1850.0     153.4646406555837
 1900.0     153.5033468075718
 1950.0     153.5421185205753
 2000.0     153.5807838823917
 2050.0     153.6167118154254
 2100.0     153.6553761690680
 2150.0     153.6942245877953
 2200.0     153.7338126703760
 2250.0     153.7735010404959
 2300.0     153.8108262453817
 2350.0     153.8488629561798
 2400.0     153.8877399708642
 2450.0     153.9265632621590
 2500.0     153.9653250755744
 2550.0     154.0054876008742
 2600.0     154.0459331476268
 2650.0     154.0818265006265
 2700.0     154.1216855414331
 2750.0     154.1598101322002
 2800.0     154.1337111749370
 2850.0     154.1710626501614
 2900.0     154.2089137098092
 2950.0     154.2467449462277
 3000.0     154.3533544078383
 3050.0     154.3920553840771
 3100.0     154.4318946761495
 3150.0     154.4707149900903
 3200.0     154.5100882128829
 3250.0     154.5491588521009
 3300.0     154.5877407206236
 3350.0     154.6263760966347
 3400.0     154.6658440599847
 3450.0     154.7058778052373
 3500.0     154.7445817294096
 3550.0     154.7855544122388
 3600.0     154.8232696789232
 3650.0     154.8629639779129
 3700.0     154.9019084091745
 3750.0     154.9396441632485
 3800.0     154.9791418495496
 3850.0     155.0192922222170
 3900.0     155.0606930749979
 3950.0     155.0991610281730
 4000.0     155.1376366519158
 4050.0     155.1763648145484
 4100.0     155.2169032743175
 4150.0     155.2538007990094
 4200.0     155.2929096274541
 4250.0     155.3330081335051
 4300.0     155.3717217139884
 4350.0     155.4118582534764
 4400.0     155.4513108346373
 4450.0     155.4906457829906
 4500.0     155.5319926600351
 4550.0     155.5715965028064
 4600.0     155.6090944011871
 4650.0     155.6489529203622
 4700.0     155.6882821242508
 4750.0     155.7248274644383
 4800.0     155.7676818289216
 4850.0     155.8051712721132
 4900.0     155.8427357869825
 4950.0     155.8833444589980
 5000.0     155.9267659394929
# P= 614.000000 GPa
    0.0     151.8998832403830
   50.0     151.9239125954358
  100.0     151.9608683233546
  150.0     151.9985430876556
  200.0     152.0365313760689
  250.0     152.0745174843585
  300.0     152.1125967510173
  350.0     152.1510449486044
  400.0     152.1890792841046
  450.0     152.2272016284191
  500.0     152.2661115448828
  550.0     152.3042649049533
  600.0     152.3424557566495
  650.0     152.3806598653281
  700.0     152.4188561469371
  750.0     152.4570913202113
  800.0     152.4954045908219
  850.0     152.5337328872376
  900.0     152.5720773354818
  950.0     152.6104583157473
 1000.0     152.6488328937255
 1050.0     152.6872306325059
 1100.0     152.7256674054807
 1150.0     152.7641238542864
 1200.0     152.8025641932666
 1250.0     152.8410492427366
 1300.0     152.8791582195450
 1350.0     152.9176462488045
 1400.0     152.9574734114775
 1450.0     152.9961170738682
 1500.0     153.0352064296041
 1550.0     153.0717190160579
 1600.0     153.1107248905759
 1650.0     153.1493529259063
 1700.0     153.1874577604285
 1750.0     153.2260787248402
 1800.0     153.2647165001117
 1850.0     153.3033739672339
 1900.0     153.3419935472382
 1950.0     153.3806743526842
 2000.0     153.4192512662204
 2050.0     153.4553094435666
 2100.0     153.4938921414236
 2150.0     153.5326426190573
 2200.0     153.5720852341191
 2250.0     153.6116112522048
 2300.0     153.6489657402638
 2350.0     153.6869764579502
 2400.0     153.7257585374623
 2450.0     153.7644982778841
 2500.0     153.8031781762043
 2550.0     153.8431590665435
 2600.0     153.8834054256350
 2650.0     153.9194320900801
 2700.0     153.9591420215966
 2750.0     153.9972279707829
 2800.0     153.9753316508607
 2850.0     154.0126304577638
 2900.0     154.0504162927014
 2950.0     154.0881869454626
 3000.0     154.1904184488510
 3050.0     154.2290518885115
 3100.0     154.2687520883283
 3150.0     154.3074932040249
 3200.0     154.3467613163490
 3250.0     154.3857445527193
 3300.0     154.4242648256988
 3350.0     154.4628395364778
 3400.0     154.5021997899258
 3450.0     154.5420930047859
 3500.0     154.5807344361089
 3550.0     154.6215087461872
 3600.0     154.6592294509605
 3650.0     154.6988044227161
 3700.0     154.7376723166624
 3750.0     154.7754069879108
 3800.0     154.8148026552222
 3850.0     154.8548113647119
 3900.0     154.8960104130461
 3950.0     154.9344345581257
 4000.0     154.9728678247029
 4050.0     155.0115393505571
 4100.0     155.0519270304370
 4150.0     155.0888676243474
 4200.0     155.1279068438089
 4250.0     155.1678819961970
 4300.0     155.2065349176260
 4350.0     155.2465485279824
 4400.0     155.2859166628729
 4450.0     155.3251653243235
 4500.0     155.3663323773673
 4550.0     155.4058420889861
 4600.0     155.4433499731933
 4650.0     155.4831038292446
 4700.0     155.5223522437502
 4750.0     155.5589475753381
 4800.0     155.6015612531197
 4850.0     155.6390570927275
 4900.0     155.6766244415497
 4950.0     155.7170982262027
 5000.0     155.7602596541637
# P= 616.000000 GPa
    0.0     151.7425666673685
   50.0     151.7665053865270
  100.0     151.8033673282391
  150.0     151.8409545710821
  200.0     151.8788298255354
  250.0     151.9167289229884
  300.0     151.9547140390667
  350.0     151.9930002342081
  400.0     152.0309491766195
  450.0     152.0689885589402
  500.0     152.1076875696982
  550.0     152.1457589218907
  600.0     152.1838683680080
  650.0     152.2219913229623
  700.0     152.2601078180734
  750.0     152.2982613428196
  800.0     152.3365104633271
  850.0     152.3747480948325
  900.0     152.4130019375036
  950.0     152.4512894868379
 1000.0     152.4895696731348
 1050.0     152.5278766191209
 1100.0     152.5662195856036
 1150.0     152.6045820123098
 1200.0     152.6429324488001
 1250.0     152.6813241029496
 1300.0     152.7193759930974
 1350.0     152.7577736811175
 1400.0     152.7973385704991
 1450.0     152.8358813233615
 1500.0     152.8748862949852
 1550.0     152.9114847778682
 1600.0     152.9503608771460
 1650.0     152.9888948027414
 1700.0     153.0269583548278
 1750.0     153.0654882075472
 1800.0     153.1040347871869
 1850.0     153.1426007440884
 1900.0     153.1811338155566
 1950.0     153.2197238918831
 2000.0     153.2582124379265
 2050.0     153.2943957042341
 2100.0     153.3328967092295
 2150.0     153.3715495996443
 2200.0     153.4108482358856
 2250.0     153.4502137626954
 2300.0     153.4875949053925
 2350.0     153.5255783113575
 2400.0     153.5642657444047
 2450.0     153.6029219299660
 2500.0     153.6415199146280
 2550.0     153.6813214662953
 2600.0     153.7213713390972
 2650.0     153.7575263823385
 2700.0     153.7970887310437
 2750.0     153.8351350579455
 2800.0     153.8173479498891
 2850.0     153.8545938331735
 2900.0     153.8923145014505
 2950.0     153.9300245307861
 3000.0     154.0279705907679
 3050.0     154.0665361781743
 3100.0     154.1060985525787
 3150.0     154.1447604670713
 3200.0     154.1839239922982
 3250.0     154.2228200148672
 3300.0     154.2612782346055
 3350.0     154.2997918510284
 3400.0     154.3390450242117
 3450.0     154.3787990156643
 3500.0     154.4173775505240
 3550.0     154.4579560303526
 3600.0     154.4956803394836
 3650.0     154.5351368356640
 3700.0     154.5739281203265
 3750.0     154.6116600468435
 3800.0     154.6509541665153
 3850.0     154.6908225146734
 3900.0     154.7318223297684
 3950.0     154.7702019031100
 4000.0     154.8085920613767
 4050.0     154.8472064825123
 4100.0     154.8874448410613
 4150.0     154.9244260324589
 4200.0     154.9633954502341
 4250.0     155.0032481539861
 4300.0     155.0418400430127
 4350.0     155.0817316129488
 4400.0     155.1210154164955
 4450.0     155.1601779886373
 4500.0     155.2011672393529
 4550.0     155.2405831288273
 4600.0     155.2780992546543
 4650.0     155.3177489654267
 4700.0     155.3569166453469
 4750.0     155.3935594637485
 4800.0     155.4359356319185
 4850.0     155.4734362402029
 4900.0     155.5110048755717
 4950.0     155.5513449054284
 5000.0     155.5942498118167
# P= 618.000000 GPa
    0.0     151.5857326279643
   50.0     151.6095815042007
  100.0     151.6463498510175
  150.0     151.6838495756568
  200.0     151.7216125352023
  250.0     151.7594246333847
  300.0     151.7973157853783
  350.0     151.8354421684247
  400.0     151.8733056450425
  450.0     151.9112619004055
  500.0     151.9497536118315
  550.0     151.9877427740703
  600.0     152.0257706405131
  650.0     152.0638122733381
  700.0     152.1018487772094
  750.0     152.1399204936510
  800.0     152.1781048085871
  850.0     152.2162518813560
  900.0     152.2544152161396
  950.0     152.2926095365691
 1000.0     152.3307955385107
 1050.0     152.3690118354332
 1100.0     152.4072612039877
 1150.0     152.4455298041939
 1200.0     152.4837904318212
 1250.0     152.5220888876562
 1300.0     152.5600829359068
 1350.0     152.5983904042039
 1400.0     152.6376976850889
 1450.0     152.6761398870692
 1500.0     152.7150604124076
 1550.0     152.7517403575944
 1600.0     152.7904878227515
 1650.0     152.8289278792056
 1700.0     152.8669490303658
 1750.0     152.9053879364947
 1800.0     152.9438434892859
 1850.0     152.9823180999638
 1900.0     153.0207647014371
 1950.0     153.0592642236172
 2000.0     153.0976644737494
 2050.0     153.1339677269962
 2100.0     153.1723869828735
 2150.0     153.2109426361178
 2200.0     153.2500987880642
 2250.0     153.2893056787808
 2300.0     153.3267108249210
 2350.0     153.3646655904505
 2400.0     153.4032586733062
 2450.0     153.4418313570199
 2500.0     153.4803474239255
 2550.0     153.5199719139636
 2600.0     153.5598279791153
 2650.0     153.5961064375392
 2700.0     153.6355227709120
 2750.0     153.6735284929738
 2800.0     153.6597577988793
 2850.0     153.6969505170335
 2900.0     153.7346060500820
 2950.0     153.7722554240296
 3000.0     153.8660079235905
 3050.0     153.9045053656208
 3100.0     153.9439312014229
 3150.0     153.9825138982723
 3200.0     154.0215733849663
 3250.0     154.0603823184891
 3300.0     154.0987780893153
 3350.0     154.1372301924575
 3400.0     154.1763768613618
 3450.0     154.2159929255315
 3500.0     154.2545082066408
 3550.0     154.2948933579920
 3600.0     154.3326194359131
 3650.0     154.3719582988846
 3700.0     154.4106729218943
 3750.0     154.4484004427073
 3800.0     154.4875935176420
 3850.0     154.5273227881520
 3900.0     154.5681258716942
 3950.0     154.6064601444668
 4000.0     154.6448064361932
 4050.0     154.6833632796522
 4100.0     154.7234537932981
 4150.0     154.7604730863215
 4200.0     154.7993725197145
 4250.0     154.8391036954029
 4300.0     154.8776342094037
 4350.0     154.9174046571146
 4400.0     154.9566041982578
 4450.0     154.9956808423965
 4500.0     155.0364943056669
 4550.0     155.0758166750437
