# V (a.u.^3)  Helmholtz Free Energy (Ry.)
# T= 0.000000 K
 136.2828      1.348928296
# T= 350.000000 K
 157.4051      0.342635400
 155.1781      0.429116635
 153.0524      0.514428681
 151.0279      0.599291704
 149.0709      0.683485446
 147.2489      0.766984040
 145.4942      0.849824242
 143.7734      0.932067605
 142.1539      1.013686430
 140.6017      1.094715102
 139.1171      1.175142348
 137.6662      1.255123827
 136.2828      1.334367321
# T= 400.000000 K
 157.4051      0.326693833
 155.1781      0.413249357
 153.0524      0.498631160
 151.0279      0.583560509
 149.0709      0.667817472
 147.2489      0.751376753
 145.4942      0.834275397
 143.7734      0.916575164
 142.1539      0.998248217
 140.6017      1.079328909
 139.1171      1.159806221
 137.6662      1.239836161
 136.2828      1.319126450
# T= 450.000000 K
 157.4051      0.310157436
 155.1781      0.396787267
 153.0524      0.482238841
 151.0279      0.567234534
 149.0709      0.651554733
 147.2489      0.735174717
 145.4942      0.818131819
 143.7734      0.900488005
 142.1539      0.982215302
 140.6017      1.063348029
 139.1171      1.143875422
 137.6662      1.223953838
 136.2828      1.303290936
# T= 500.000000 K
 157.4051      0.293092500
 155.1781      0.379796649
 153.0524      0.465318006
 151.0279      0.550380053
 149.0709      0.634763501
 147.2489      0.718444198
 145.4942      0.801459770
 143.7734      0.883872385
 142.1539      0.965653936
 140.6017      1.046838709
 139.1171      1.127416194
 137.6662      1.207543095
 136.2828      1.286927013
# T= 550.000000 K
 157.4051      0.275552005
 155.1781      0.362330480
 153.0524      0.447921629
 151.0279      0.533050039
 149.0709      0.617496743
 147.2489      0.701238162
 145.4942      0.784312210
 143.7734      0.866781263
 142.1539      0.948617076
 140.6017      1.029853903
 139.1171      1.110481486
 137.6662      1.190656881
 136.2828      1.270087627
# T= 600.000000 K
 157.4051      0.257579268
 155.1781      0.344432077
 153.0524      0.430093024
 151.0279      0.515287803
 149.0709      0.599797768
 147.2489      0.683599916
 145.4942      0.766732447
 143.7734      0.849257943
 142.1539      0.931148024
 140.6017      1.012436910
 139.1171      1.093114598
 137.6662      1.173338492
 136.2828      1.252816071
# T= 650.000000 K
 157.4051      0.239210371
 155.1781      0.326137517
 153.0524      0.411868268
 151.0279      0.497129420
 149.0709      0.581702652
 147.2489      0.665565532
 145.4942      0.748756550
 143.7734      0.831338495
 142.1539      0.913282848
 140.6017      0.994623798
 139.1171      1.075351595
 137.6662      1.155623993
 136.2828      1.235148409
# T= 700.000000 K
 157.4051      0.220475829
 155.1781      0.307477317
 153.0524      0.393277874
 151.0279      0.478605404
 149.0709      0.563241906
 147.2489      0.647165522
 145.4942      0.730415032
 143.7734      0.813053428
 142.1539      0.895052057
 140.6017      0.976445074
 139.1171      1.057222984
 137.6662      1.137543888
 136.2828      1.217115145
# T= 750.000000 K
 157.4051      0.201401791
 155.1781      0.288477624
 153.0524      0.374347991
 151.0279      0.459741901
 149.0709      0.544441677
 147.2489      0.628426032
 145.4942      0.711734035
 143.7734      0.794428886
 142.1539      0.876481793
 140.6017      0.957926881
 139.1171      1.038754906
 137.6662      1.119124320
 136.2828      1.198742420
# T= 800.000000 K
 157.4051      0.182010914
 155.1781      0.269161094
 153.0524      0.355101273
 151.0279      0.440561567
 149.0709      0.525324618
 147.2489      0.609369715
 145.4942      0.692736215
 143.7734      0.775487522
 142.1539      0.857594710
 140.6017      0.939091871
 139.1171      1.019970013
 137.6662      1.100387939
 136.2828      1.180052885
# T= 850.000000 K
 157.4051      0.162323019
 155.1781      0.249547548
 153.0524      0.335557542
 151.0279      0.421084220
 149.0709      0.505910549
 147.2489      0.590016389
 145.4942      0.673441387
 143.7734      0.756249153
 142.1539      0.838410624
 140.6017      0.919959859
 139.1171      1.000888121
 137.6662      1.081354560
 136.2828      1.161066354
# T= 900.000000 K
 157.4051      0.142355591
 155.1781      0.229654472
 153.0524      0.315734281
 151.0279      0.401327346
 149.0709      0.486216955
 147.2489      0.570383540
 145.4942      0.653867038
 143.7734      0.736731264
 142.1539      0.818947019
 140.6017      0.900548330
 139.1171      0.981526713
 137.6662      1.062041667
 136.2828      1.141800309
# T= 950.000000 K
 157.4051      0.122124172
 155.1781      0.209497405
 153.0524      0.295647032
 151.0279      0.381306485
 149.0709      0.466259374
 147.2489      0.550486705
 145.4942      0.634028705
 143.7734      0.716949392
 142.1539      0.799219434
 140.6017      0.880872822
 139.1171      0.961901327
 137.6662      1.042464798
 136.2828      1.122270290
# T= 1000.000000 K
 157.4051      0.101642664
 155.1781      0.189090251
 153.0524      0.275309696
 151.0279      0.361035538
 149.0709      0.446051710
 147.2489      0.530339789
 145.4942      0.613940290
 143.7734      0.696917441
 142.1539      0.779241769
 140.6017      0.860947235
 139.1171      0.942025864
 137.6662      1.022637852
 136.2828      1.102490196
# T= 1050.000000 K
 157.4051      0.080923580
 155.1781      0.168445522
 153.0524      0.254734787
 151.0279      0.340527019
 149.0709      0.425606473
 147.2489      0.509955300
 145.4942      0.593614306
 143.7734      0.676647920
 142.1539      0.759026536
 140.6017      0.840784081
 139.1171      0.921912834
 137.6662      1.002573341
 136.2828      1.082472537
# T= 1100.000000 K
 157.4051      0.059978238
 155.1781      0.147574536
 153.0524      0.233933621
 151.0279      0.319792244
 149.0709      0.404934982
 147.2489      0.489344559
 145.4942      0.573062068
 143.7734      0.656152147
 142.1539      0.738585052
 140.6017      0.820394677
 139.1171      0.901573556
 137.6662      0.982282582
 136.2828      1.062228630
# T= 1150.000000 K
 157.4051      0.038816928
 155.1781      0.126487582
 153.0524      0.212916489
 151.0279      0.298841504
 149.0709      0.384047527
 147.2489      0.468517853
 145.4942      0.552293868
 143.7734      0.635440412
 142.1539      0.717927606
 140.6017      0.799789312
 139.1171      0.881018316
 137.6662      0.961775862
 136.2828      1.041768765
# T= 1200.000000 K
 157.4051      0.017449043
 155.1781      0.105194055
 153.0524      0.191692784
 151.0279      0.277684191
 149.0709      0.362953499
 147.2489      0.447484577
 145.4942      0.531319097
 143.7734      0.614522107
 142.1539      0.697063592
 140.6017      0.778977379
 139.1171      0.860256510
 137.6662      0.941062576
 136.2828      1.021102333
# T= 1250.000000 K
 157.4051     -0.004116804
 155.1781      0.083702566
 153.0524      0.170271117
 151.0279      0.256328917
 149.0709      0.341661511
 147.2489      0.426253340
 145.4942      0.510146367
 143.7734      0.593405843
 142.1539      0.676001618
 140.6017      0.757967488
 139.1171      0.839296745
 137.6662      0.920151333
 136.2828      1.000237944
# T= 1300.000000 K
 157.4051     -0.025872694
 155.1781      0.062021035
 153.0524      0.148659409
 151.0279      0.234783603
 149.0709      0.320179483
 147.2489      0.404832064
 145.4942      0.488783597
 143.7734      0.572099541
 142.1539      0.654749607
 140.6017      0.736767559
 139.1171      0.818146944
 137.6662      0.899050053
 136.2828      0.979183520
# T= 1350.000000 K
 157.4051     -0.047811313
 155.1781      0.040156774
 153.0524      0.126864972
 151.0279      0.213055560
 149.0709      0.298514727
 147.2489      0.383228060
 145.4942      0.467238101
 143.7734      0.550610512
 142.1539      0.633314869
 140.6017      0.715384904
 139.1171      0.796814417
 137.6662      0.877766048
 136.2828      0.957946371
# T= 1400.000000 K
 157.4051     -0.069925893
 155.1781      0.018116554
 153.0524      0.104894575
 151.0279      0.191151558
 149.0709      0.276674013
 147.2489      0.361448099
 145.4942      0.445516646
 143.7734      0.528945525
 142.1539      0.611704175
 140.6017      0.693826293
 139.1171      0.775305934
 137.6662      0.856306088
 136.2828      0.936533266
# T= 1450.000000 K
 157.4051     -0.092210147
 155.1781     -0.004093340
 153.0524      0.082754506
 151.0279      0.169077884
 149.0709      0.254663625
 147.2489      0.339498465
 145.4942      0.423625520
 143.7734      0.507110868
 142.1539      0.589923809
 140.6017      0.672098011
 139.1171      0.753627781
 137.6662      0.834676457
 136.2828      0.914950492
# T= 1500.000000 K
 157.4051     -0.114658222
 155.1781     -0.026467055
 153.0524      0.060450615
 151.0279      0.146840388
 149.0709      0.232489418
 147.2489      0.317385011
 145.4942      0.401570575
 143.7734      0.485112391
 142.1539      0.567979625
 140.6017      0.650205910
 139.1171      0.731785809
 137.6662      0.812883009
 136.2828      0.893203901
# T= 1550.000000 K
 157.4051     -0.137264657
 155.1781     -0.048999130
 153.0524      0.037988366
 151.0279      0.124444534
 149.0709      0.210156852
 147.2489      0.295113199
 145.4942      0.379357271
 143.7734      0.462955556
 142.1539      0.545877083
 140.6017      0.628155453
 139.1171      0.709785481
 137.6662      0.790931204
 136.2828      0.871298953
# T= 1600.000000 K
 157.4051     -0.160024342
 155.1781     -0.071684454
 153.0524      0.015372867
 151.0279      0.101895432
 149.0709      0.187671038
 147.2489      0.272688138
 145.4942      0.356990720
 143.7734      0.440645474
 142.1539      0.523621294
 140.6017      0.605951748
 139.1171      0.687631906
 137.6662      0.768826152
 136.2828      0.849240759
# T= 1650.000000 K
 157.4051     -0.182932486
 155.1781     -0.094518237
 153.0524     -0.007391091
 151.0279      0.079197870
 149.0709      0.165036765
 147.2489      0.250114620
 145.4942      0.334475710
 143.7734      0.418186933
 142.1539      0.501217047
 140.6017      0.583599586
 139.1171      0.665329874
 137.6662      0.746572644
 136.2828      0.827034107
# T= 1700.000000 K
 157.4051     -0.205984591
 155.1781     -0.117495980
 153.0524     -0.030299008
 151.0279      0.056356349
 149.0709      0.142258533
 147.2489      0.227397142
 145.4942      0.311816742
 143.7734      0.395584435
 142.1539      0.478668842
 140.6017      0.561103466
 139.1171      0.642883883
 137.6662      0.724175177
 136.2828      0.804683499
# T= 1750.000000 K
 157.4051     -0.229176420
 155.1781     -0.140613448
 153.0524     -0.053346650
 151.0279      0.033375103
 149.0709      0.119340577
 147.2489      0.204539940
 145.4942      0.289018049
 143.7734      0.372842212
 142.1539      0.455980913
 140.6017      0.538467622
 139.1171      0.620298170
 137.6662      0.701637988
 136.2828      0.782193168
# T= 1800.000000 K
 157.4051     -0.252503982
 155.1781     -0.163866648
 153.0524     -0.076530024
 151.0279      0.010258126
 149.0709      0.096286889
 147.2489      0.181547008
 145.4942      0.266083626
 143.7734      0.349964259
 142.1539      0.433157254
 140.6017      0.515696048
 139.1171      0.597576727
 137.6662      0.678965069
 136.2828      0.759567106
# T= 1850.000000 K
 157.4051     -0.275963504
 155.1781     -0.187251809
 153.0524     -0.099845358
 151.0279     -0.012990811
 149.0709      0.073101241
 147.2489      0.158422115
 145.4942      0.243017243
 143.7734      0.326954346
 142.1539      0.410201635
 140.6017      0.492792515
 139.1171      0.574723324
 137.6662      0.656160191
 136.2828      0.736809086
# T= 1900.000000 K
 157.4051     -0.299551421
 155.1781     -0.210765364
 153.0524     -0.123289086
 151.0279     -0.036368142
 149.0709      0.049787200
 147.2489      0.135168828
 145.4942      0.219822467
 143.7734      0.303816040
 142.1539      0.387117624
 140.6017      0.469760589
 139.1171      0.551741528
 137.6662      0.633226920
 136.2828      0.713922674
# T= 1950.000000 K
 157.4051     -0.323264352
 155.1781     -0.234403933
 153.0524     -0.146857829
 151.0279     -0.059870488
 149.0709      0.026348144
 147.2489      0.111790528
 145.4942      0.196502677
 143.7734      0.280552720
 142.1539      0.363908599
 140.6017      0.446603650
 139.1171      0.528634720
 137.6662      0.610168636
 136.2828      0.690911249
# T= 2000.000000 K
 157.4051     -0.347099092
 155.1781     -0.258164310
 153.0524     -0.170548380
 151.0279     -0.083494641
 149.0709      0.002787280
 147.2489      0.088290420
 145.4942      0.173061079
 143.7734      0.257167593
 142.1539      0.340577766
 140.6017      0.423324903
 139.1171      0.505406104
 137.6662      0.586988545
 136.2828      0.667778016
# T= 2050.000000 K
 157.4051     -0.371052596
 155.1781     -0.282043451
 153.0524     -0.194357693
 151.0279     -0.107237558
 149.0709     -0.020892346
 147.2489      0.064671550
 145.4942      0.149500719
 143.7734      0.233663704
 142.1539      0.317128171
 140.6017      0.399927394
 139.1171      0.482058726
 137.6662      0.563689693
 136.2828      0.644526022
# T= 2100.000000 K
 157.4051     -0.395121965
 155.1781     -0.306038457
 153.0524     -0.218282873
 151.0279     -0.131096339
 149.0709     -0.044687837
 147.2489      0.040936814
 145.4942      0.125824494
 143.7734      0.210043949
 142.1539      0.293562711
 140.6017      0.376414020
 139.1171      0.458595483
 137.6662      0.540274975
 136.2828      0.621158164
# T= 2150.000000 K
 157.4051     -0.419304440
 155.1781     -0.330146571
 153.0524     -0.242321159
 151.0279     -0.155068228
 149.0709     -0.068596435
 147.2489      0.017088972
 145.4942      0.102035162
 143.7734      0.186311088
 142.1539      0.269884146
 140.6017      0.352787541
 139.1171      0.435019135
 137.6662      0.516747152
 136.2828      0.597677200
# T= 2200.000000 K
 157.4051     -0.443597393
 155.1781     -0.354365160
 153.0524     -0.266469921
 151.0279     -0.179150592
 149.0709     -0.092615509
 147.2489     -0.006869346
 145.4942      0.078135355
 143.7734      0.162467752
 142.1539      0.246095104
 140.6017      0.329050586
 139.1171      0.411332312
 137.6662      0.493108854
 136.2828      0.574085761
# T= 2250.000000 K
 157.4051     -0.467998310
 155.1781     -0.378691714
 153.0524     -0.290726648
 151.0279     -0.203340921
 149.0709     -0.116742548
 147.2489     -0.030935629
 145.4942      0.054127583
 143.7734      0.138516452
 142.1539      0.222198099
 140.6017      0.305205667
 139.1171      0.387537524
 137.6662      0.469362592
 136.2828      0.550386358
# T= 2300.000000 K
 157.4051     -0.492504792
 155.1781     -0.403123834
 153.0524     -0.315088940
 151.0279     -0.227636815
 149.0709     -0.140975151
 147.2489     -0.055107476
 145.4942      0.030014246
 143.7734      0.114459586
 142.1539      0.198195529
 140.6017      0.281255183
 139.1171      0.363637172
 137.6662      0.445510765
 136.2828      0.526581390
# T= 2350.000000 K
 157.4051     -0.517114546
 155.1781     -0.427659224
 153.0524     -0.339554503
 151.0279     -0.252035980
 149.0709     -0.165311025
 147.2489     -0.079382594
 145.4942      0.005797640
 143.7734      0.090299451
 142.1539      0.174089689
 140.6017      0.257201430
 139.1171      0.339633550
 137.6662      0.421555669
 136.2828      0.502673153
# T= 2400.000000 K
 157.4051     -0.541825372
 155.1781     -0.452295687
 153.0524     -0.364121138
 151.0279     -0.276536217
 149.0709     -0.189747971
 147.2489     -0.103758784
 145.4942     -0.018520039
 143.7734      0.066038243
 142.1539      0.149882776
 140.6017      0.233046604
 139.1171      0.315528856
 137.6662      0.397499501
 136.2828      0.478663844
# T= 2450.000000 K
 157.4051     -0.566635165
 155.1781     -0.477031117
 153.0524     -0.388786740
 151.0279     -0.301135421
 149.0709     -0.214283885
 147.2489     -0.128233941
 145.4942     -0.042936685
 143.7734      0.041678069
 142.1539      0.125576897
 140.6017      0.208792812
 139.1171      0.291325195
 137.6662      0.373344366
 136.2828      0.454555569
# T= 2500.000000 K
 157.4051     -0.591541905
 155.1781     -0.501863494
 153.0524     -0.413549289
 151.0279     -0.325831572
 149.0709     -0.238916745
 147.2489     -0.152806044
 145.4942     -0.067450277
 143.7734      0.017220948
 142.1539      0.101174072
 140.6017      0.184442073
 139.1171      0.267024588
 137.6662      0.349092285
 136.2828      0.430350348
# T= 2550.000000 K
 157.4051     -0.616543653
 155.1781     -0.526790879
 153.0524     -0.438406846
 151.0279     -0.350622731
 149.0709     -0.263644612
 147.2489     -0.177473155
 145.4942     -0.092058877
 143.7734     -0.007331180
 142.1539      0.076676239
 140.6017      0.159996327
 139.1171      0.242628974
 137.6662      0.324745197
 136.2828      0.406050119
# T= 2600.000000 K
 157.4051     -0.641638546
 155.1781     -0.551811408
 153.0524     -0.463357548
 151.0279     -0.375507034
 149.0709     -0.288465625
 147.2489     -0.202233411
 145.4942     -0.116760622
 143.7734     -0.031976453
 142.1539      0.052085262
 140.6017      0.135457437
 139.1171      0.218140216
 137.6662      0.300304964
 136.2828      0.381656746
# T= 2650.000000 K
 157.4051     -0.666824793
 155.1781     -0.576923292
 153.0524     -0.488399603
 151.0279     -0.400482691
 149.0709     -0.313377990
 147.2489     -0.227085020
 145.4942     -0.141553719
 143.7734     -0.056713079
 142.1539      0.027402931
 140.6017      0.110827193
 139.1171      0.193560104
 137.6662      0.275773379
 136.2828      0.357172020
# T= 2700.000000 K
 157.4051     -0.692100670
 155.1781     -0.602124804
 153.0524     -0.513531288
 151.0279     -0.425547977
 149.0709     -0.338379985
 147.2489     -0.252026259
 145.4942     -0.166436446
 143.7734     -0.081539335
 142.1539      0.002630972
 140.6017      0.086107321
 139.1171      0.168890363
 137.6662      0.251152164
 136.2828      0.332597665
# T= 2750.000000 K
 157.4051     -0.717464516
 155.1781     -0.627414287
 153.0524     -0.538750943
 151.0279     -0.450701233
 149.0709     -0.363469950
 147.2489     -0.277055467
 145.4942     -0.191407143
 143.7734     -0.106453560
 142.1539     -0.022228957
 140.6017      0.061299479
 139.1171      0.144132654
 137.6662      0.226442980
 136.2828      0.307935341
# T= 2800.000000 K
 157.4051     -0.742914732
 155.1781     -0.652790140
 153.0524     -0.564056967
 151.0279     -0.475940859
 149.0709     -0.388646285
 147.2489     -0.302171045
 145.4942     -0.216464210
 143.7734     -0.131454154
 142.1539     -0.047175256
 140.6017      0.036405267
 139.1171      0.119288574
 137.6662      0.201647427
 136.2828      0.283186647
# T= 2850.000000 K
 157.4051     -0.768449777
 155.1781     -0.678250820
 153.0524     -0.589447820
 151.0279     -0.501265313
 149.0709     -0.413907447
 147.2489     -0.327371450
 145.4942     -0.241606104
 143.7734     -0.156539576
 142.1539     -0.072206383
 140.6017      0.011426228
 139.1171      0.094359667
 137.6662      0.176767046
 136.2828      0.258353126
# T= 2900.000000 K
 157.4051     -0.794068160
 155.1781     -0.703794840
 153.0524     -0.614922011
 151.0279     -0.526673106
 149.0709     -0.439251949
 147.2489     -0.352655195
 145.4942     -0.266831337
 143.7734     -0.181708338
 142.1539     -0.097320848
 140.6017     -0.013636151
 139.1171      0.069347421
 137.6662      0.151803326
 136.2828      0.233436266
# T= 2950.000000 K
 157.4051     -0.819768446
 155.1781     -0.729420763
 153.0524     -0.640478106
 151.0279     -0.552162801
 149.0709     -0.464678353
 147.2489     -0.378020842
 145.4942     -0.292138472
 143.7734     -0.206959001
 142.1539     -0.122517216
 140.6017     -0.038780431
 139.1171      0.044253273
 137.6662      0.126757704
 136.2828      0.208437505
# T= 3000.000000 K
 157.4051     -0.845549247
 155.1781     -0.755127199
 153.0524     -0.666114714
 151.0279     -0.577733010
 149.0709     -0.490185271
 147.2489     -0.403467003
 145.4942     -0.317526122
 143.7734     -0.232290179
 142.1539     -0.147794097
 140.6017     -0.064005225
 139.1171      0.019078611
 137.6662      0.101631569
 136.2828      0.183358229
# T= 3050.000000 K
 157.4051     -0.871409219
 155.1781     -0.780912808
 153.0524     -0.691830494
 151.0279     -0.603382392
 149.0709     -0.515771361
 147.2489     -0.428992337
 145.4942     -0.342992943
 143.7734     -0.257700528
 142.1539     -0.173150150
 140.6017     -0.089309191
 139.1171     -0.006175223
 137.6662      0.076426261
 136.2828      0.158199781
# T= 3100.000000 K
 157.4051     -0.897347066
 155.1781     -0.806776291
 153.0524     -0.717624149
 151.0279     -0.629109648
 149.0709     -0.541435325
 147.2489     -0.454595544
 145.4942     -0.368537638
 143.7734     -0.283188752
 142.1539     -0.198584078
 140.6017     -0.114691031
 139.1171     -0.031506931
 137.6662      0.051143080
 136.2828      0.132963460
# T= 3150.000000 K
 157.4051     -0.923361531
 155.1781     -0.832716392
 153.0524     -0.743494421
 151.0279     -0.654913521
 149.0709     -0.567175907
 147.2489     -0.480275369
 145.4942     -0.394158952
 143.7734     -0.308753593
 142.1539     -0.224094623
 140.6017     -0.140149489
 139.1171     -0.056915256
 137.6662      0.025783281
 136.2828      0.107650521
# T= 3200.000000 K
 157.4051     -0.949451398
 155.1781     -0.858731895
 153.0524     -0.769440096
 151.0279     -0.680792797
 149.0709     -0.592991891
 147.2489     -0.506030596
 145.4942     -0.419855667
 143.7734     -0.334393836
 142.1539     -0.249680570
 140.6017     -0.165683349
 139.1171     -0.082398983
 137.6662      0.000348080
 136.2828      0.082262181
# T= 3250.000000 K
 157.4051     -0.975615489
 155.1781     -0.884821621
 153.0524     -0.795459994
 151.0279     -0.706746296
 149.0709     -0.618882099
 147.2489     -0.531860046
 145.4942     -0.445626605
 143.7734     -0.360108302
 142.1539     -0.275340740
 140.6017     -0.191291432
 139.1171     -0.107956934
 137.6662     -0.025161344
 136.2828      0.056799617
# T= 3300.000000 K
 157.4051     -1.001852661
 155.1781     -0.910984430
 153.0524     -0.821552974
 151.0279     -0.732772877
 149.0709     -0.644845388
 147.2489     -0.557762578
 145.4942     -0.471470626
 143.7734     -0.385895850
 142.1539     -0.301073992
 140.6017     -0.216972596
 139.1171     -0.133587966
 137.6662     -0.050743849
 136.2828      0.031263972
# T= 3350.000000 K
 157.4051     -1.028161808
 155.1781     -0.937219212
 153.0524     -0.847717928
 151.0279     -0.758871432
 149.0709     -0.670880651
 147.2489     -0.583737084
 145.4942     -0.497386620
 143.7734     -0.411755372
 142.1539     -0.326879218
 140.6017     -0.242725734
 139.1171     -0.159290972
 137.6662     -0.076398328
 136.2828      0.005656352
# T= 3400.000000 K
 157.4051     -1.054541855
 155.1781     -0.963524895
 153.0524     -0.873953782
 151.0279     -0.785040887
 149.0709     -0.696986815
 147.2489     -0.609782491
 145.4942     -0.523373514
 143.7734     -0.437685794
 142.1539     -0.352755344
 140.6017     -0.268549773
 139.1171     -0.185064877
 137.6662     -0.102123708
 136.2828     -0.020022167
# T= 3450.000000 K
 157.4051     -1.080991759
 155.1781     -0.989900435
 153.0524     -0.900259493
 151.0279     -0.811280199
 149.0709     -0.723162835
 147.2489     -0.635897754
 145.4942     -0.549430265
 143.7734     -0.463686073
 142.1539     -0.378701326
 140.6017     -0.294443668
 139.1171     -0.210908640
 137.6662     -0.127918944
 136.2828     -0.045770543
# T= 3500.000000 K
 157.4051     -1.107510508
 155.1781     -1.016344819
 153.0524     -0.926634049
 151.0279     -0.837588356
 149.0709     -0.749407701
 147.2489     -0.662081862
 145.4942     -0.575555862
 143.7734     -0.489755197
 142.1539     -0.404716154
 140.6017     -0.320406408
 139.1171     -0.236821248
 137.6662     -0.153783025
 136.2828     -0.071587763
# T= 3550.000000 K
 157.4051     -1.134097118
 155.1781     -1.042857066
 153.0524     -0.953076467
 151.0279     -0.863964375
 149.0709     -0.775720427
 147.2489     -0.688333831
 145.4942     -0.601749319
 143.7734     -0.515892182
 142.1539     -0.430798843
 140.6017     -0.346437009
 139.1171     -0.262801716
 137.6662     -0.179714967
 136.2828     -0.097472845
# T= 3600.000000 K
 157.4051     -1.160750634
 155.1781     -1.069436217
 153.0524     -0.979585790
 151.0279     -0.890407298
 149.0709     -0.802100059
 147.2489     -0.714652706
 145.4942     -0.628009682
 143.7734     -0.542096073
 142.1539     -0.456948437
 140.6017     -0.372534516
 139.1171     -0.288849090
 137.6662     -0.205713814
 136.2828     -0.123424832
# T= 3650.000000 K
 157.4051     -1.187470126
 155.1781     -1.096081345
 153.0524     -1.006161089
 151.0279     -0.916916198
 149.0709     -0.828545667
 147.2489     -0.741037557
 145.4942     -0.654336020
 143.7734     -0.568365939
 142.1539     -0.483164007
 140.6017     -0.398697998
 139.1171     -0.314962440
 137.6662     -0.231778637
 136.2828     -0.149442795
# T= 3700.000000 K
 157.4051     -1.214254690
 155.1781     -1.122791545
 153.0524     -1.032801460
 151.0279     -0.943490171
 149.0709     -0.855056348
 147.2489     -0.767487480
 145.4942     -0.680727431
 143.7734     -0.594700878
 142.1539     -0.509444649
 140.6017     -0.424926553
 139.1171     -0.341140862
 137.6662     -0.257908532
 136.2828     -0.175525830
# T= 3750.000000 K
 157.4051     -1.241103448
 155.1781     -1.149565938
 153.0524     -1.059506025
 151.0279     -0.970128336
 149.0709     -0.881631221
 147.2489     -0.794001596
 145.4942     -0.707183035
 143.7734     -0.621100009
 142.1539     -0.535789484
 140.6017     -0.451219300
 139.1171     -0.367383477
 137.6662     -0.284102621
 136.2828     -0.201673058
# T= 3800.000000 K
 157.4051     -1.268015542
 155.1781     -1.176403668
 153.0524     -1.086273926
 151.0279     -0.996829838
 149.0709     -0.908269431
 147.2489     -0.820579049
 145.4942     -0.733701976
 143.7734     -0.647562478
 142.1539     -0.562197656
 140.6017     -0.477575385
 139.1171     -0.393689429
 137.6662     -0.310360046
 136.2828     -0.227883622
# T= 3850.000000 K
 157.4051     -1.294990140
 155.1781     -1.203303902
 153.0524     -1.113104331
 151.0279     -1.023593844
 149.0709     -0.934970145
 147.2489     -0.847219006
 145.4942     -0.760283421
 143.7734     -0.674087450
 142.1539     -0.588668332
 140.6017     -0.503993973
 139.1171     -0.420057884
 137.6662     -0.336679974
 136.2828     -0.254156691
# T= 3900.000000 K
 157.4051     -1.322026430
 155.1781     -1.230265828
 153.0524     -1.139996428
 151.0279     -1.050419541
 149.0709     -0.961732551
 147.2489     -0.873920654
 145.4942     -0.786926557
 143.7734     -0.700674114
 142.1539     -0.615200699
 140.6017     -0.530474252
 139.1171     -0.446488031
 137.6662     -0.363061594
 136.2828     -0.280491450
# T= 3950.000000 K
 157.4051     -1.349123621
 155.1781     -1.257288655
 153.0524     -1.166949426
 151.0279     -1.077306140
 149.0709     -0.988555858
 147.2489     -0.900683203
 145.4942     -0.813630594
 143.7734     -0.727321678
 142.1539     -0.641793968
 140.6017     -0.557015433
 139.1171     -0.472979078
 137.6662     -0.389504115
 136.2828     -0.306887111
# T= 4000.000000 K
 157.4051     -1.376280942
 155.1781     -1.284371611
 153.0524     -1.193962554
 151.0279     -1.104252868
 149.0709     -1.015439294
