# T (K)       E-ph (Ry.)
# V = 188.616000 (a.u.^3)
 4100.0       0.1561271668992
 4200.0       0.1599197113363
 4300.0       0.1637126095383
 4400.0       0.1675058374415
 4500.0       0.1712993731149
 4600.0       0.1750931965295
 4700.0       0.1788872893564
 4800.0       0.1826816347904
 4900.0       0.1864762173948
 5000.0       0.1902710229652
 5100.0       0.1940660384085
 5200.0       0.1978612516371
 5300.0       0.2016566514733
 5400.0       0.2054522275662
 5500.0       0.2092479703160
 5600.0       0.2130438708076
 5700.0       0.2168399207501
 5800.0       0.2206361124238
 5900.0       0.2244324386312
 6000.0       0.2282288926540
# V = 153.390000 (a.u.^3)
    5.0       0.0113884839036
  100.0       0.0117343136763
  200.0       0.0132397040102
  300.0       0.0156139245916
  400.0       0.0185166329385
  500.0       0.0217192819079
  600.0       0.0250987668714
  700.0       0.0285887722381
  800.0       0.0321516796501
  900.0       0.0357649157798
 1000.0       0.0394142342307
 1100.0       0.0430902462441
 1200.0       0.0467865326477
 1300.0       0.0504985649975
 1400.0       0.0542230617632
 1500.0       0.0579575892028
 1600.0       0.0617003055203
 1700.0       0.0654497919792
 1800.0       0.0692049384867
 1900.0       0.0729648642748
 2000.0       0.0767288617692
 2100.0       0.0804963561296
 2200.0       0.0842668755967
 2300.0       0.0880400294303
 2400.0       0.0918154912686
 2500.0       0.0955929864195
 2600.0       0.0993722820426
 2700.0       0.1031531794837
 2800.0       0.1069355082327
 2900.0       0.1107191211170
 3000.0       0.1145038904461
 3100.0       0.1182897048950
 3200.0       0.1220764669670
 3300.0       0.1258640909136
 3400.0       0.1296525010184
 3500.0       0.1334416301732
 3600.0       0.1372314186893
 3700.0       0.1410218133010
 3800.0       0.1448127663248
 3900.0       0.1486042349474
 4000.0       0.1523961806198
 4100.0       0.1561885685396
 4200.0       0.1599813672073
 4300.0       0.1637745480433
 4400.0       0.1675680850578
 4500.0       0.1713619545640
 4600.0       0.1751561349286
 4700.0       0.1789506063544
 4800.0       0.1827453506893
 4900.0       0.1865403512591
 5000.0       0.1903355927202
 5100.0       0.1941310609297
 5200.0       0.1979267428298
 5300.0       0.2017226263462
 5400.0       0.2055187002971
 5500.0       0.2093149543122
 5600.0       0.2131113787602
 5700.0       0.2169079646848
 5800.0       0.2207047037461
 5900.0       0.2245015881683
 6000.0       0.2282986106935
# V = 148.733000 (a.u.^3)
    5.0       0.0118339518012
  100.0       0.0121656162453
  200.0       0.0136172569474
  300.0       0.0159243849742
  400.0       0.0187714051704
  500.0       0.0219319460714
  600.0       0.0252796234492
  700.0       0.0287450898568
  800.0       0.0322885938367
  900.0       0.0358861273430
 1000.0       0.0395224736233
 1100.0       0.0431875745942
 1200.0       0.0468745386684
 1300.0       0.0505784963254
 1400.0       0.0542959145299
 1500.0       0.0580241704840
 1600.0       0.0617612777906
 1700.0       0.0655057053715
 1800.0       0.0692562546170
 1900.0       0.0730119741213
 2000.0       0.0767720992881
 2100.0       0.0805360087620
 2200.0       0.0843031924768
 2300.0       0.0880732278682
 2400.0       0.0918457619251
 2500.0       0.0956204974739
 2600.0       0.0993971825798
 2700.0       0.1031756022694
 2800.0       0.1069555720033
 2900.0       0.1107369324830
 3000.0       0.1145195454840
 3100.0       0.1183032904875
 3200.0       0.1220880619365
 3300.0       0.1258737669871
 3400.0       0.1296603236524
 3500.0       0.1334476592624
 3600.0       0.1372357091782
 3700.0       0.1410244157137
 3800.0       0.1448137272260
 3900.0       0.1486035973447
 4000.0       0.1523939843166
 4100.0       0.1561848504452
 4200.0       0.1599761616105
 4300.0       0.1637678868541
 4400.0       0.1675599980226
 4500.0       0.1713524694563
 4600.0       0.1751452777196
 4700.0       0.1789384013654
 4800.0       0.1827318207286
 4900.0       0.1865255177445
 5000.0       0.1903194757900
 5100.0       0.1941136795423
 5200.0       0.1979081148541
 5300.0       0.2017027686434
 5400.0       0.2054976287950
 5500.0       0.2092926840728
 5600.0       0.2130879240414
 5700.0       0.2168833389965
 5800.0       0.2206789199014
 5900.0       0.2244746583310
 6000.0       0.2282705464208
# V = 144.145000 (a.u.^3)
    5.0       0.0122036835628
  100.0       0.0125442681806
  200.0       0.0139717900847
  300.0       0.0162215498013
  400.0       0.0190131212653
  500.0       0.0221284324769
  600.0       0.0254400057263
  700.0       0.0288762246108
  800.0       0.0323954843332
  900.0       0.0359724487895
 1000.0       0.0395909714595
 1100.0       0.0432403390653
 1200.0       0.0469131908918
 1300.0       0.0506043152510
 1400.0       0.0543099248968
 1500.0       0.0580272048454
 1600.0       0.0617540210462
 1700.0       0.0654887272992
 1800.0       0.0692300340245
 1900.0       0.0729769170488
 2000.0       0.0767285529178
 2100.0       0.0804842721836
 2200.0       0.0842435251171
 2300.0       0.0880058561642
 2400.0       0.0917708846582
 2500.0       0.0955382900745
 2600.0       0.0993078006293
 2700.0       0.1030791843728
 2800.0       0.1068522421624
 2900.0       0.1106268020705
 3000.0       0.1144027148961
 3100.0       0.1181798505356
 3200.0       0.1219580950264
 3300.0       0.1257373481219
 3400.0       0.1295175212911
 3500.0       0.1332985360578
 3600.0       0.1370803226139
 3700.0       0.1408628186561
 3800.0       0.1446459684050
 3900.0       0.1484297217733
 4000.0       0.1522140336588
 4100.0       0.1559988633398
 4200.0       0.1597841739559
 4300.0       0.1635699320620
 4400.0       0.1673561072412
 4500.0       0.1711426717705
 4600.0       0.1749296003290
 4700.0       0.1787168697432
 4800.0       0.1825044587647
 4900.0       0.1862923478741
 5000.0       0.1900805191089
 5100.0       0.1938689559113
 5200.0       0.1976576429938
 5300.0       0.2014465662194
 5400.0       0.2052357124957
 5500.0       0.2090250696801
 5600.0       0.2128146264953
 5700.0       0.2166043724536
 5800.0       0.2203942977889
 5900.0       0.2241843933958
 6000.0       0.2279746507747
# V = 139.691000 (a.u.^3)
    5.0       0.0127007639094
  100.0       0.0130328626427
  200.0       0.0144180571607
  300.0       0.0166067598400
  400.0       0.0193449676094
  500.0       0.0224201104906
  600.0       0.0257024837560
  700.0       0.0291175810827
  800.0       0.0326215666562
  900.0       0.0361875351057
 1000.0       0.0397982504182
 1100.0       0.0434422349777
 1200.0       0.0471115822401
 1300.0       0.0508006830847
 1400.0       0.0545054553364
 1500.0       0.0582228612267
 1600.0       0.0619505956475
 1700.0       0.0656868790905
 1800.0       0.0694303166735
 1900.0       0.0731798000148
 2000.0       0.0769344375642
 2100.0       0.0806935042435
 2200.0       0.0844564044515
 2300.0       0.0882226444851
 2400.0       0.0919918117004
 2500.0       0.0957635585753
 2600.0       0.0995375903797
 2700.0       0.1033136555395
 2800.0       0.1070915380322
 2900.0       0.1108710513332
 3000.0       0.1146520335553
 3100.0       0.1184343435177
 3200.0       0.1222178575430
 3300.0       0.1260024668303
 3400.0       0.1297880752862
 3500.0       0.1335745977250
 3600.0       0.1373619583655
 3700.0       0.1411500895692
 3800.0       0.1449389307770
 3900.0       0.1487284276070
 4000.0       0.1525185310874
 4100.0       0.1563091970008
 4200.0       0.1601003853215
 4300.0       0.1638920597302
 4400.0       0.1676841871957
 4500.0       0.1714767376108
 4600.0       0.1752696834761
 4700.0       0.1790629996242
 4800.0       0.1828566629774
 4900.0       0.1866506523353
 5000.0       0.1904449481882
 5100.0       0.1942395325518
 5200.0       0.1980343888209
 5300.0       0.2018295016400
 5400.0       0.2056248567877
 5500.0       0.2094204410743
 5600.0       0.2132162422497
 5700.0       0.2170122489213
 5800.0       0.2208084504804
 5900.0       0.2246048370356
 6000.0       0.2284013993536
# V = 135.372000 (a.u.^3)
    5.0       0.0130843496212
  100.0       0.0134313656795
  200.0       0.0148026164048
  300.0       0.0169392739508
  400.0       0.0196220044517
  500.0       0.0226500501857
  600.0       0.0258941999240
  700.0       0.0292781715071
  800.0       0.0327563820366
  900.0       0.0363005837467
 1000.0       0.0398925653952
 1100.0       0.0435201462973
 1200.0       0.0471749087485
 1300.0       0.0508508667354
 1400.0       0.0545436558162
 1500.0       0.0582500235138
 1600.0       0.0619674989713
 1700.0       0.0656941729536
 1800.0       0.0694285477489
 1900.0       0.0731694325105
 2000.0       0.0769158688438
 2100.0       0.0806670769537
 2200.0       0.0844224160441
 2300.0       0.0881813547706
 2400.0       0.0919434488993
 2500.0       0.0957083242075
 2600.0       0.0994756632498
 2700.0       0.1032451950091
 2800.0       0.1070166867264
 2900.0       0.1107899373945
 3000.0       0.1145647725318
 3100.0       0.1183410399549
 3200.0       0.1221186063326
 3300.0       0.1258973543589
 3400.0       0.1296771804194
 3500.0       0.1334579926528
 3600.0       0.1372397093331
 3700.0       0.1410222575105
 3800.0       0.1448055718660
 3900.0       0.1485895937398
 4000.0       0.1523742703052
 4100.0       0.1561595538611
 4200.0       0.1599454012266
 4300.0       0.1637317732175
 4400.0       0.1675186341956
 4500.0       0.1713059516763
 4600.0       0.1750936959876
 4700.0       0.1788818399728
 4800.0       0.1826703587291
 4900.0       0.1864592293792
 5000.0       0.1902484308695
 5100.0       0.1940379437916
 5200.0       0.1978277502256
 5300.0       0.2016178335993
 5400.0       0.2054081785646
 5500.0       0.2091987708862
 5600.0       0.2129895973427
 5700.0       0.2167806456381
 5800.0       0.2205719043220
 5900.0       0.2243633627184
 6000.0       0.2281550108612
# V = 131.053000 (a.u.^3)
    5.0       0.0135587633434
  100.0       0.0139085531034
  200.0       0.0152520434857
  300.0       0.0173336010057
  400.0       0.0199614313158
  500.0       0.0229446664390
  600.0       0.0261540166199
  700.0       0.0295111039473
  800.0       0.0329683800393
  900.0       0.0364961014691
 1000.0       0.0400749732940
 1100.0       0.0436920340834
 1200.0       0.0473382985060
 1300.0       0.0510073619343
 1400.0       0.0546945463274
 1500.0       0.0583963606015
 1600.0       0.0621101496538
 1700.0       0.0658338600126
 1800.0       0.0695658796111
 1900.0       0.0733049258783
 2000.0       0.0770499660579
 2100.0       0.0808001594759
 2200.0       0.0845548150456
 2300.0       0.0883133595327
 2400.0       0.0920753135440
 2500.0       0.0958402731374
 2600.0       0.0996078955814
 2700.0       0.1033778882142
 2800.0       0.1071499996444
 2900.0       0.1109240127399
 3000.0       0.1146997389965
 3100.0       0.1184770139795
 3200.0       0.1222556936080
 3300.0       0.1260356511054
 3400.0       0.1298167744815
 3500.0       0.1335989644412
 3600.0       0.1373821326377
 3700.0       0.1411662002060
 3800.0       0.1449510965262
 3900.0       0.1487367581740
 4000.0       0.1525231280287
 4100.0       0.1563101545096
 4200.0       0.1600977909213
 4300.0       0.1638859948886
 4400.0       0.1676747278696
 4500.0       0.1714639547314
 4600.0       0.1752536433822
 4700.0       0.1790437644491
 4800.0       0.1828342909968
 4900.0       0.1866251982798
 5000.0       0.1904164635244
 5100.0       0.1942080657365
 5200.0       0.1979999855311
 5300.0       0.2017922049810
 5400.0       0.2055847074827
 5500.0       0.2093774776363
 5600.0       0.2131705011385
 5700.0       0.2169637646866
 5800.0       0.2207572558929
 5900.0       0.2245509632071
 6000.0       0.2283448758467
# V = 126.869000 (a.u.^3)
    5.0       0.0139842549252
  100.0       0.0143561151269
  200.0       0.0156941044882
  300.0       0.0177293173262
  400.0       0.0203028019864
  500.0       0.0232384383111
  600.0       0.0264090305443
  700.0       0.0297349319035
  800.0       0.0331669320034
  900.0       0.0366738977738
 1000.0       0.0402354813999
 1100.0       0.0438379430463
 1200.0       0.0474717219340
 1300.0       0.0511299841289
 1400.0       0.0548077272756
 1500.0       0.0585012119700
 1600.0       0.0622075904256
 1700.0       0.0659246577444
 1800.0       0.0696506814301
 1900.0       0.0733842820680
 2000.0       0.0771243482233
 2100.0       0.0808699746943
 2200.0       0.0846204170084
 2300.0       0.0883750574063
 2400.0       0.0921333790812
 2500.0       0.0958949464357
 2600.0       0.0996593897826
 2700.0       0.1034263933685
 2800.0       0.1071956859104
 2900.0       0.1109670330525
 3000.0       0.1147402313039
 3100.0       0.1185151031302
 3200.0       0.1222914929515
 3300.0       0.1260692638565
 3400.0       0.1298482948889
 3500.0       0.1336284787931
 3600.0       0.1374097201308
 3700.0       0.1411919336992
 3800.0       0.1449750431973
 3900.0       0.1487589800939
 4000.0       0.1525436826644
 4100.0       0.1563290951679
 4200.0       0.1601151671393
 4300.0       0.1639018527807
 4400.0       0.1676891104346
 4500.0       0.1714769021266
 4600.0       0.1752651931678
 4700.0       0.1790539518070
 4800.0       0.1828431489269
 4900.0       0.1866327577764
 5000.0       0.1904227537352
 5100.0       0.1942131141062
 5200.0       0.1980038179314
 5300.0       0.2017948458284
 5400.0       0.2055861798453
 5500.0       0.2093778033313
 5600.0       0.2131697008207
 5700.0       0.2169618579298
 5800.0       0.2207542612636
 5900.0       0.2245468983325
 6000.0       0.2283397574770
# V = 122.752000 (a.u.^3)
    5.0       0.0145355146072
  100.0       0.0149126759150
  200.0       0.0162258530177
  300.0       0.0182043777062
  400.0       0.0207159995719
  500.0       0.0235983190489
  600.0       0.0267259973824
  700.0       0.0300178368912
  800.0       0.0334226895397
  900.0       0.0369078059371
 1000.0       0.0404516111841
 1100.0       0.0440394560651
 1200.0       0.0476611061071
 1300.0       0.0513092238949
 1400.0       0.0549784261820
 1500.0       0.0586646815855
 1600.0       0.0623649155412
 1700.0       0.0660767447900
 1800.0       0.0697982948910
 1900.0       0.0735280722204
 2000.0       0.0772648725125
 2100.0       0.0810077144004
 2200.0       0.0847557903752
 2300.0       0.0885084300877
 2400.0       0.0922650725295
 2500.0       0.0960252446956
 2600.0       0.0997885450379
 2700.0       0.1035546305048
 2800.0       0.1073232062945
 2900.0       0.1110940176830
 3000.0       0.1148668434548
 3100.0       0.1186414905809
 3200.0       0.1224177898784
 3300.0       0.1261955924459
 3400.0       0.1299747667186
 3500.0       0.1337551960215
 3600.0       0.1375367765241
 3700.0       0.1413194155238
 3800.0       0.1451030299955
 3900.0       0.1488875453634
 4000.0       0.1526728944540
 4100.0       0.1564590166015
 4200.0       0.1602458568788
 4300.0       0.1640333654358
 4400.0       0.1678214969268
 4500.0       0.1716102100134
 4600.0       0.1753994669317
 4700.0       0.1791892331148
 4800.0       0.1829794768618
 4900.0       0.1867701690468
 5000.0       0.1905612828631
 5100.0       0.1943527935972
 5200.0       0.1981446784283
 5300.0       0.2019369162507
 5400.0       0.2057294875159
 5500.0       0.2095223740917
 5600.0       0.2133155591361
 5700.0       0.2171090269848
 5800.0       0.2209027630502
 5900.0       0.2246967537302
 6000.0       0.2284909863266
# V = 118.771000 (a.u.^3)
    5.0       0.0149285108494
  100.0       0.0153553505757
  200.0       0.0166828782483
  300.0       0.0186294702038
  400.0       0.0210950392113
  500.0       0.0239344852547
  600.0       0.0270266460261
  700.0       0.0302900397756
  800.0       0.0336722645531
  900.0       0.0371393388071
 1000.0       0.0406686877643
 1100.0       0.0442448940488
 1200.0       0.0478571412479
 1300.0       0.0514976504228
 1400.0       0.0551607006892
 1500.0       0.0588419997582
 1600.0       0.0625382691718
 1700.0       0.0662469645303
 1800.0       0.0699660826535
 1900.0       0.0736940260054
 2000.0       0.0774295056370
 2100.0       0.0811714705479
 2200.0       0.0849190554921
 2300.0       0.0886715418744
 2400.0       0.0924283280803
 2500.0       0.0961889066993
 2600.0       0.0999528468489
 2700.0       0.1037197803207
 2800.0       0.1074893906217
 2900.0       0.1112614042291
 3000.0       0.1150355835577
 3100.0       0.1188117212603
 3200.0       0.1225896355771
 3300.0       0.1263691665161
 3400.0       0.1301501726956
 3500.0       0.1339325287204
 3600.0       0.1377161229889
 3700.0       0.1415008558500
 3800.0       0.1452866380484
 3900.0       0.1490733894057
 4000.0       0.1528610376963
 4100.0       0.1566495176873
 4200.0       0.1604387703131
 4300.0       0.1642287419644
 4400.0       0.1680193838731
 4500.0       0.1718106515787
 4600.0       0.1756025044634
 4700.0       0.1793949053462
 4800.0       0.1831878201273
 4900.0       0.1869812174758
 5000.0       0.1907750685545
 5100.0       0.1945693467768
 5200.0       0.1983640275917
 5300.0       0.2021590882925
 5400.0       0.2059545078474
 5500.0       0.2097502667476
 5600.0       0.2135463468721
 5700.0       0.2173427313668
 5800.0       0.2211394045352
 5900.0       0.2249363517416
 6000.0       0.2287335593221
# V = 114.857000 (a.u.^3)
    5.0       0.0153796652389
  100.0       0.0158315808853
  200.0       0.0171472192126
  300.0       0.0190435145763
  400.0       0.0214439777426
  500.0       0.0242205041846
  600.0       0.0272569174646
  700.0       0.0304718561366
  800.0       0.0338117864145
  900.0       0.0372414983853
 1000.0       0.0407373812753
 1100.0       0.0442832047429
 1200.0       0.0478675281429
 1300.0       0.0514820945138
 1400.0       0.0551208149517
 1500.0       0.0587791113380
 1600.0       0.0624534809622
 1700.0       0.0661412016397
 1800.0       0.0698401277948
 1900.0       0.0735485467175
 2000.0       0.0772650754363
 2100.0       0.0809885855255
 2200.0       0.0847181474618
 2300.0       0.0884529888825
 2400.0       0.0921924628785
 2500.0       0.0959360236303
 2600.0       0.0996832074851
 2700.0       0.1034336181140
 2800.0       0.1071869147638
 2900.0       0.1109428028766
 3000.0       0.1147010265421
 3100.0       0.1184613623782
 3200.0       0.1222236145359
 3300.0       0.1259876105943
 3400.0       0.1297531981676
 3500.0       0.1335202420832
 3600.0       0.1372886220237
 3700.0       0.1410582305440
 3800.0       0.1448289713985
 3900.0       0.1486007581212
 4000.0       0.1523735128164
 4100.0       0.1561471651246
 4200.0       0.1599216513335
 4300.0       0.1636969136127
 4400.0       0.1674728993507
 4500.0       0.1712495605807
 4600.0       0.1750268534788
 4700.0       0.1788047379276
 4800.0       0.1825831771322
 4900.0       0.1863621372842
 5000.0       0.1901415872646
 5100.0       0.1939214983820
 5200.0       0.1977018441408
 5300.0       0.2014826000350
 5400.0       0.2052637433654
 5500.0       0.2090452530758
 5600.0       0.2128271096077
 5700.0       0.2166092947690
 5800.0       0.2203917916172
 5900.0       0.2241745843536
 6000.0       0.2279576582291
