# T (K)     Thermal pressure (GPa)
# V= 188.6160000000000
 4100.0      23.4137565635969
 4200.0      24.0085393061007
 4300.0      24.6030109898803
 4400.0      25.1971591209777
 4500.0      25.7909138475519
 4600.0      26.3843289344522
 4700.0      26.9774127599798
 4800.0      27.5700435856212
 4900.0      28.1624469885631
 5000.0      28.6455612496045
 5100.0      28.9676060662474
 5200.0      29.2716043323145
 5300.0      29.5818132060806
 5400.0      29.8962817682534
 5500.0      30.2100092998951
 5600.0      30.5289751153281
 5700.0      30.8471388186577
 5800.0      31.1713876348193
 5900.0      31.4941762420963
 6000.0      31.8296951636591
# V= 185.6358383838384
    0.0       0.0000000000000
  100.0       0.0879591383328
  200.0       0.4189290914484
  300.0       0.8807144349984
  400.0       1.4019692221019
  500.0       1.9520974236489
  600.0       2.5179199227841
  700.0       3.0930894132091
  800.0       3.6742163902770
  900.0       4.2593409439450
 1000.0       4.8472474774279
 1100.0       5.4371522847538
 1200.0       6.0285169334949
 1300.0       6.6209644980871
 1400.0       7.2142246354102
 1500.0       7.8080911134976
 1600.0       8.4024106323011
 1700.0       8.9970633396500
 1800.0       9.5919537588402
 1900.0      10.1870067954680
 2000.0      10.7821583302144
 2100.0      11.3773567540502
 2200.0      11.9725605347725
 2300.0      12.5677348362868
 2400.0      13.1628476315974
 2500.0      13.7578670570284
 2600.0      14.3527724526363
 2700.0      14.9475472741340
 2800.0      15.5421625322728
 2900.0      16.1366154342855
 3000.0      16.7308761906565
 3100.0      17.3249310825301
 3200.0      17.9187801752341
 3300.0      18.5124000977177
 3400.0      19.1057986403311
 3500.0      19.6989341238837
 3600.0      20.2918240889128
 3700.0      20.8844463239373
 3800.0      21.4767915197337
 3900.0      22.0688727745428
 4000.0      22.6606331714450
 4100.0      23.2521277328514
 4200.0      23.8432759258117
 4300.0      24.4341306495808
 4400.0      25.0246797531721
 4500.0      25.6148549036180
 4600.0      26.2047086898658
 4700.0      26.7942492942331
 4800.0      27.3833577873053
 4900.0      27.9722545200385
 5000.0      28.4543525568335
 5100.0      28.7790868245083
 5200.0      29.0862723727545
 5300.0      29.3995793071409
 5400.0      29.7171017192878
 5500.0      30.0339698889988
 5600.0      30.3560313969163
 5700.0      30.6773408175582
 5800.0      31.0046550467295
 5900.0      31.3305886363802
 6000.0      31.6690150571229
# V= 184.8907979797980
    0.0       0.0000000000000
  100.0       0.0867960651670
  200.0       0.4136203923631
  300.0       0.8705896009143
  400.0       1.3871178093834
  500.0       1.9326695067798
  600.0       2.4940286333290
  700.0       3.0648145491796
  800.0       3.6416158975068
  900.0       4.2224586247812
 1000.0       4.8061181434672
 1100.0       5.3918046231036
 1200.0       5.9789757279217
 1300.0       6.5672516905940
 1400.0       7.1563601673343
 1500.0       7.7460936114520
 1600.0       8.3362977021509
 1700.0       8.9268518849852
 1800.0       9.5176601932921
 1900.0      10.1086470835385
 2000.0      10.6997483465794
 2100.0      11.2909121039083
 2200.0      11.8820968151563
 2300.0      12.4732674645771
 2400.0      13.0643920741709
 2500.0      13.6554389272497
 2600.0      14.2463873638698
 2700.0      14.8372207580845
 2800.0      15.4279105452760
 2900.0      16.0184535897060
 3000.0      16.6088206408139
 3100.0      17.1989981267317
 3200.0      17.7889858514756
 3300.0      18.3787609012900
 3400.0      18.9683307562178
 3500.0      19.5576546189948
 3600.0      20.1467495728629
 3700.0      20.7355938146405
 3800.0      21.3241782474196
 3900.0      21.9125155611419
 4000.0      22.5005502271052
 4100.0      23.0883358795030
 4200.0      23.6757939452217
 4300.0      24.2629759842944
 4400.0      24.8498701887061
 4500.0      25.4364097933582
 4600.0      26.0226461786322
 4700.0      26.6085873471942
 4800.0      27.1941171297326
 4900.0      27.7794507326325
 5000.0      28.2605046665062
 5100.0      28.5879427083515
 5200.0      28.8983344838636
 5300.0      29.2147560558210
 5400.0      29.5353471147080
 5500.0      29.8553703926148
 5600.0      30.1805404626101
 5700.0      30.5050075065714
 5800.0      30.8353969479353
 5900.0      31.1644848128512
 6000.0      31.5058245306235
# V= 184.1457575757576
    0.0       0.0000000000000
  100.0       0.0856167171918
  200.0       0.4082449853413
  300.0       0.8603392229674
  400.0       1.3720824986688
  500.0       1.9130010444722
  600.0       2.4698415392108
  700.0       3.0361896828403
  800.0       3.6086117763995
  900.0       4.1851194350540
 1000.0       4.7644790396882
 1100.0       5.3458944312021
 1200.0       5.9288192969918
 1300.0       6.5128709953031
 1400.0       7.0977751326873
 1500.0       7.6833228395641
 1600.0       8.2693587253933
 1700.0       8.8557615089563
 1800.0       9.4424346846352
 1900.0      10.0293023985895
 2000.0      10.6163001476988
 2100.0      11.2033759799626
 2200.0      11.7904881345304
 2300.0      12.3776015303281
 2400.0      12.9646842383517
 2500.0      13.5517046725691
 2600.0      14.1386421240406
 2700.0      14.7254799504875
 2800.0      15.3121899139316
 2900.0      15.8987686499868
 3000.0      16.4851873980517
 3100.0      17.0714327169140
 3200.0      17.6575041819425
 3300.0      18.2433792876808
 3400.0      18.8290652528602
 3500.0      19.4145221621429
 3600.0      19.9997665924798
 3700.0      20.5847771816525
 3800.0      21.1695450614007
 3900.0      21.7540824643707
 4000.0      22.3383353480697
 4100.0      22.9223558604820
 4200.0      23.5060674373263
 4300.0      24.0895202830822
 4400.0      24.6727029327059
 4500.0      25.2555502706281
 4600.0      25.8381123053448
 4700.0      26.4203970231898
 4800.0      27.0022909496270
 4900.0      27.5840040648106
 5000.0      28.0639851351617
 5100.0      28.3941403760580
 5200.0      28.7077562786763
 5300.0      29.0273080525734
 5400.0      29.3509814607243
 5500.0      29.6741732227114
 5600.0      30.0024634994800
 5700.0      30.3300988478698
 5800.0      30.6635721247070
 5900.0      30.9958222675542
 6000.0      31.3400798226441
# V= 183.4007171717172
    0.0       0.0000000000000
  100.0       0.0844207922659
  200.0       0.4028020782823
  300.0       0.8499619211060
  400.0       1.3568612729596
  500.0       1.8930894481088
  600.0       2.4453554965250
  700.0       3.0072110006762
  800.0       3.5751996499867
  900.0       4.1473185241679
 1000.0       4.7223247030465
 1100.0       5.2994157152157
 1200.0       5.8780410915849
 1300.0       6.4578153241389
 1400.0       7.0384619044387
 1500.0       7.6197705910185
 1600.0       8.2015849154279
 1700.0       8.7837828615097
 1800.0       9.3662674173548
 1900.0       9.9489622636615
 2000.0      10.5318027258239
 2100.0      11.1147367048535
 2200.0      11.6977222602483
 2300.0      12.2807242292742
 2400.0      12.8637106829275
 2500.0      13.4466502148274
 2600.0      14.0295220507064
 2700.0      14.6123094829582
 2800.0      15.1949846819035
 2900.0      15.7775440218449
 3000.0      16.3599591994762
 3100.0      16.9422169369047
 3200.0      17.5243165318557
 3300.0      18.1062359851640
 3400.0      18.6879821562574
 3500.0      19.2695160443886
 3600.0      19.8508537365493
 3700.0      20.4319743278164
 3800.0      21.0128691295810
 3900.0      21.5935499825225
 4000.0      22.1739642160334
 4100.0      22.7541626225445
 4200.0      23.3340705812790
 4300.0      23.9137369738269
 4400.0      24.4931506291199
 4500.0      25.0722480811177
 4600.0      25.6510781134184
 4700.0      26.2296484673765
 4800.0      26.8078485918785
 4900.0      27.3858830775282
 5000.0      27.8647616091649
 5100.0      28.1976463797505
 5200.0      28.5145032967333
 5300.0      28.8371996773688
 5400.0      29.1639679940695
 5500.0      29.4903403911234
 5600.0      29.8217613597908
 5700.0      30.1525744034927
 5800.0      30.4891387671984
 5900.0      30.8245578024251
 6000.0      31.1717363632352
# V= 182.6556767676768
    0.0       0.0000000000000
  100.0       0.0832080454095
  200.0       0.3972909035835
  300.0       0.8394562581166
  400.0       1.3414521315893
  500.0       1.8729320555782
  600.0       2.4205672552095
  700.0       2.9778747136697
  800.0       3.5413752147940
  900.0       4.1090509925315
 1000.0       4.6796497358257
 1100.0       5.2523624894771
 1200.0       5.8266346034104
 1300.0       6.4020776135237
 1400.0       6.9784128718898
 1500.0       7.5554286998294
 1600.0       8.1329675918119
 1700.0       8.7109066905836
 1800.0       9.2891485024422
 1900.0       9.8676162752889
 2000.0      10.4462451303679
 2100.0      11.0249827073795
 2200.0      11.6037870494895
 2300.0      12.1826227979801
 2400.0      12.7614580565117
 2500.0      13.3402615493592
 2600.0      13.9190125022552
 2700.0      14.4976941585972
 2800.0      15.0762790153458
 2900.0      15.6547631691596
 3000.0      16.2331188720197
 3100.0      16.8113329276932
 3200.0      17.3894044542537
 3300.0      17.9673117955073
 3400.0      18.5450615985663
 3500.0      19.1226157282780
 3600.0      19.6999897816747
 3700.0      20.2771632621327
 3800.0      20.8541277260227
 3900.0      21.4308946220567
 4000.0      22.0074126515129
 4100.0      22.5837312186044
 4200.0      23.1597776623911
 4300.0      23.7355995252413
 4400.0      24.3111859790580
 4500.0      24.8864752073301
 4600.0      25.4615146707661
 4700.0      26.0363119800646
 4800.0      26.6107595401989
 4900.0      27.1850563889027
 5000.0      27.6628017593788
 5100.0      27.9984273123818
 5200.0      28.3185409550855
 5300.0      28.6443951550240
 5400.0      28.9742696493347
 5500.0      29.3038335585484
 5600.0      29.6383943323545
 5700.0      29.9723931393622
 5800.0      30.3120545184421
 5900.0      30.6506476396152
 6000.0      31.0007488720064
# V= 181.9106363636364
    0.0       0.0000000000000
  100.0       0.0819782888052
  200.0       0.3917106936424
  300.0       0.8288209274415
  400.0       1.3258530493935
  500.0       1.8525262945950
  600.0       2.3954736468616
  700.0       2.9481771307956
  800.0       3.5071341755129
  900.0       4.0703120303794
 1000.0       4.6364487893051
 1100.0       5.2047288744765
 1200.0       5.7745934058376
 1300.0       6.3456509142039
 1400.0       6.9176205223339
 1500.0       7.4902891225010
 1600.0       8.0634981149325
 1700.0       8.6371238339421
 1800.0       9.2110682387065
 1900.0       9.7852541443297
 2000.0      10.3596164189102
 2100.0      10.9341026041565
 2200.0      11.5086704329271
 2300.0      12.0832846118320
 2400.0      12.6579131138757
 2500.0      13.2325248919809
 2600.0      13.8070990902202
 2700.0      14.3816188866633
 2800.0      14.9560571865700
 2900.0      15.5304097762916
 3000.0      16.1046494141001
 3100.0      16.6787630670824
 3200.0      17.2527495593367
 3300.0      17.8265877409602
 3400.0      18.4002838997617
 3500.0      18.9738008151790
 3600.0      19.5471535616213
 3700.0      20.1203221814199
 3800.0      20.6932983616013
 3900.0      21.2660931099143
 4000.0      21.8386566301785
 4100.0      22.4110368403974
 4200.0      22.9831631374596
 4300.0      23.5550816265196
 4400.0      24.1267819041120
 4500.0      24.6982037215947
 4600.0      25.2693933311103
 4700.0      25.8403581473738
 4800.0      26.4109934171217
 4900.0      26.9814928212008
 5000.0      27.4580734281521
 5100.0      27.7964498077349
 5200.0      28.1198346136220
 5300.0      28.4488585878665
 5400.0      28.7818492386216
 5500.0      29.1146141488703
 5600.0      29.4523224691695
 5700.0      29.7895135559396
 5800.0      30.1322763600258
 5900.0      30.4740472255069
 6000.0      30.8270713254628
# V= 181.1655959595960
    0.0       0.0000000000000
  100.0       0.0807311876473
  200.0       0.3860606726901
  300.0       0.8180544837014
  400.0       1.3100620175397
  500.0       1.8318695275458
  600.0       2.3700715112451
  700.0       2.9181144793683
  800.0       3.4724722368350
  900.0       4.0310968034479
 1000.0       4.5927164657683
 1100.0       5.1565089662064
 1200.0       5.7219110885678
 1300.0       6.2885282360957
 1400.0       6.8560773430643
 1500.0       7.4243438318696
 1600.0       7.9931679105049
 1700.0       8.5624251620135
 1800.0       9.1320169576209
 1900.0       9.7018656143059
 2000.0      10.2719058286817
 2100.0      10.8420849301408
 2200.0      11.4123605045541
 2300.0      11.9826970952119
 2400.0      12.5530627241146
 2500.0      13.1234264258447
 2600.0      13.6937673771388
 2700.0      14.2640686744068
 2800.0      14.8343035495477
 2900.0      15.4044675602654
 3000.0      15.9745339221271
 3100.0      16.5444897492075
 3200.0      17.1143336369570
 3300.0      17.6840448927680
 3400.0      18.2536294288142
 3500.0      18.8230510371153
 3600.0      19.3923241714659
 3700.0      19.9614293804882
 3800.0      20.5303585635244
 3900.0      21.0991223036921
 4000.0      21.6676722583562
 4100.0      22.2360548756430
 4200.0      22.8042015939372
 4300.0      23.3721571138441
 4400.0      23.9399114075334
 4500.0      24.5074059085561
 4600.0      25.0746854971694
 4700.0      25.6417574737642
 4800.0      26.2085200248320
 4900.0      26.7751612946813
 5000.0      27.2505445394932
 5100.0      27.5916805485882
 5200.0      27.9183496158997
 5300.0      28.2505538822397
 5400.0      28.5866691983962
 5500.0      28.9226431613417
 5600.0      29.2635052506151
 5700.0      29.6038936637266
 5800.0      29.9497607019183
 5900.0      30.2947113042078
 6000.0      30.6506567691871
# V= 180.4205555555556
    0.0       0.0000000000000
  100.0       0.0794665296204
  200.0       0.3803400812902
  300.0       0.8071555713425
  400.0       1.2940770516934
  500.0       1.8109592229752
  600.0       2.3443576799575
  700.0       2.8876830601964
  800.0       3.4373851932778
  900.0       3.9914005346355
 1000.0       4.5484474899886
 1100.0       5.1076969749829
 1200.0       5.6685812739663
 1300.0       6.2307027361031
 1400.0       6.7937759601958
 1500.0       7.3575848824309
 1600.0       7.9219685430659
 1700.0       8.4868016677154
 1800.0       9.0519850314881
 1900.0       9.6174405838935
 2000.0      10.1831027030712
 2100.0      10.7489184897662
 2200.0      11.3148454318574
 2300.0      11.8808478603198
 2400.0      12.4468938624814
 2500.0      13.0129526199125
 2600.0      13.5790032113580
 2700.0      14.1450287168957
 2800.0      14.7110027113961
 2900.0      15.2769204422556
 3000.0      15.8427556803283
 3100.0      16.4084956703448
 3200.0      16.9741387137800
 3300.0      17.5396645589896
 3400.0      18.1050788894996
 3500.0      18.6703463139283
 3600.0      19.2354808124431
 3700.0      19.8004634072933
 3800.0      20.3652862101370
 3900.0      20.9299593304643
 4000.0      21.4944358955177
 4100.0      22.0587609162099
 4200.0      22.6228678724222
 4300.0      23.1868000765422
 4400.0      23.7505478110471
 4500.0      24.3140542080130
 4600.0      24.8773628738031
 4700.0      25.4404808801609
 4800.0      26.0033094349925
 4900.0      26.5660310480764
 5000.0      27.0401832705561
 5100.0      27.3840863238784
 5200.0      27.7140512973097
 5300.0      28.0494449036572
 5400.0      28.3886919079628
 5500.0      28.7278813420698
 5600.0      29.0719018385972
 5700.0      29.4154909261043
 5800.0      29.7644633089754
 5900.0      30.1125939420488
 6000.0      30.4714575873172
# V= 179.6755151515152
    0.0       0.0000000000000
  100.0       0.0781839962510
  200.0       0.3745480783459
  300.0       0.7961227694834
  400.0       1.2778961511882
  500.0       1.7897927351036
  600.0       2.3183289845964
  700.0       2.8568791659225
  800.0       3.4018687740307
  900.0       3.9512184795047
 1000.0       4.5036365785732
 1100.0       5.0582870539604
 1200.0       5.6145976742242
 1300.0       6.1721675629643
 1400.0       6.7307090080095
 1500.0       7.2900043858431
 1600.0       7.8498915689864
 1700.0       8.4102443847958
 1800.0       8.9709630530929
 1900.0       9.5319690089301
 2000.0      10.0931963773014
 2100.0      10.6545921119641
 2200.0      11.2161134231538
 2300.0      11.7777246091811
 2400.0      12.3393936757146
 2500.0      12.9010899676441
 2600.0      13.4627925147186
 2700.0      14.0244843153560
 2800.0      14.5861393527261
 2900.0      15.1477525312540
 3000.0      15.7092981607488
 3100.0      16.2707636002648
 3200.0      16.8321468899655
 3300.0      17.3934282844976
 3400.0      17.9546130427559
 3500.0      18.5156667859410
 3600.0      19.0766029389331
 3700.0      19.6374030139408
 3800.0      20.1980592859418
 3900.0      20.7585814561270
 4000.0      21.3189241052842
 4100.0      21.8791307907809
 4200.0      22.4391370503266
 4300.0      22.9989847754274
 4400.0      23.5586646078640
 4500.0      24.1181213945692
 4600.0      24.6773973536890
 4700.0      25.2364994589749
 4800.0      25.7953318744197
 4900.0      26.3540715079359
 5000.0      26.8269579699807
 5100.0      27.1736339633717
 5200.0      27.5069049850771
 5300.0      27.8454953788110
 5400.0      28.1878794444842
 5500.0      28.5302891186883
 5600.0      28.8774709458925
 5700.0      29.2242622756645
 5800.0      29.5763393826001
 5900.0      29.9276484622562
 6000.0      30.2894251922387
# V= 178.9304747474748
    0.0       0.0000000000000
  100.0       0.0768833588914
  200.0       0.3686839615827
  300.0       0.7849547878984
  400.0       1.2615173970174
  500.0       1.7683675651396
  600.0       2.2919823710831
  700.0       2.8256991953468
  800.0       3.3659188552709
  900.0       3.9105459834435
 1000.0       4.4582785869512
 1100.0       5.0082735686088
 1200.0       5.5599541076902
 1300.0       6.1129160614010
 1400.0       6.6668693004381
 1500.0       7.2215946497475
 1600.0       7.7769287569529
 1700.0       8.3327445756500
 1800.0       8.8889416968796
 1900.0       9.4454410739009
 2000.0      10.0021765622304
 2100.0      10.5590948706460
 2200.0      11.1161530623953
 2300.0      11.6733153051333
 2400.0      12.2305495392005
 2500.0      12.7878252728067
 2600.0      13.3451214867048
 2700.0      13.9024211139849
 2800.0      14.4596984644562
 2900.0      15.0169481975641
 3000.0      15.5741450804131
 3100.0      16.1312766517091
 3200.0      16.6883406249762
 3300.0      17.2453178101481
 3400.0      17.8022130414883
 3500.0      18.3589929364477
 3600.0      18.9156703482875
 3700.0      19.4722272628435
 3800.0      20.0286561674089
 3900.0      20.5849663058795
 4000.0      21.1411138105805
 4100.0      21.6971406710099
 4200.0      22.2529845480336
 4300.0      22.8086858632803
 4400.0      23.3642356831618
 4500.0      23.9195805041403
 4600.0      24.4747612541358
 4700.0      25.0297846945843
 4800.0      25.5845580272252
 4900.0      26.1392524764450
 5000.0      26.6108372967140
 5100.0      26.9602906071421
 5200.0      27.2968761207507
 5300.0      27.6386690670568
 5400.0      27.9841938524592
 5500.0      28.3298267555111
 5600.0      28.6801709749704
 5700.0      29.0301642693636
 5800.0      29.3853435199123
 5900.0      29.7398275184453
 6000.0      30.1045103267262
# V= 178.1854343434344
    0.0       0.0000000000000
  100.0       0.0755643807281
  200.0       0.3627469633979
  300.0       0.7736502628678
  400.0       1.2449388130125
  500.0       1.7466812224576
  600.0       2.2653147853391
  700.0       2.7941395799337
  800.0       3.3295313540058
  900.0       3.8693784408360
 1000.0       4.4123683787177
 1100.0       4.9576509088960
 1200.0       5.5046444662072
 1300.0       6.0529415924668
 1400.0       6.6022497249080
 1500.0       7.1523480552797
 1600.0       7.7030719981416
 1700.0       8.2542935924992
 1800.0       8.8059118087783
 1900.0       9.3578470776151
 2000.0       9.9100329932145
 2100.0      10.4624160275407
 2200.0      11.0149530396918
 2300.0      11.5676080666671
 2400.0      12.1203489998111
 2500.0      12.6731455269852
 2600.0      13.2259765636145
 2700.0      13.7788248958014
 2800.0      14.3316652743183
 2900.0      14.8844920319711
 3000.0      15.4372804584875
 3100.0      15.9900181742332
 3200.0      16.5427026967485
 3300.0      17.0953152279346
 3400.0      17.6478603244115
 3500.0      18.2003054855563
 3600.0      18.7526630583394
 3700.0      19.3049155185557
 3800.0      19.8570555168179
 3900.0      20.4090918887226
 4000.0      20.9609822364725
 4100.0      21.5127670633563
 4200.0      22.0643860880679
 4300.0      22.6158783603508
 4400.0      23.1672352405922
 4500.0      23.7184050217710
 4600.0      24.2694271945938
 4700.0      24.8203083898408
 4800.0      25.3709589123260
 4900.0      25.9215441232583
 5000.0      26.3917902935046
 5100.0      26.7440236320771
 5200.0      27.0839302683691
 5300.0      27.4289297522485
 5400.0      27.7775969722370
 5500.0      28.1264541657149
 5600.0      28.4799599771625
 5700.0      28.8331529333691
 5800.0      29.1914297545790
 5900.0      29.5490830701228
 6000.0      29.9166628761260
# V= 177.4403939393939
    0.0       0.0000000000000
  100.0       0.0742267432877
  200.0       0.3567362998567
  300.0       0.7622078633360
  400.0       1.2281585046648
  500.0       1.7247311837679
  600.0       2.2383231651197
  700.0       2.7621967348155
  800.0       3.2927021790765
  900.0       3.8277112787304
 1000.0       4.3659009317914
 1100.0       4.9064135382837
 1200.0       5.4486627232778
 1300.0       5.9922376478712
 1400.0       6.5368432586717
 1500.0       7.0822571060647
 1600.0       7.6283132980527
 1700.0       8.1748829263864
 1800.0       8.7218643817069
 1900.0       9.2691774985334
 2000.0       9.8167556179252
 2100.0      10.3645449587010
 2200.0      10.9125022084731
 2300.0      11.4605912082572
 2400.0      12.0087798657298
 2500.0      12.5570379504122
 2600.0      13.1053443287335
 2700.0      13.6536817378001
 2800.0      14.2020252386921
 2900.0      14.7503689029037
 3000.0      15.2986885101217
 3100.0      15.8469718276997
 3200.0      16.3952160628704
 3300.0      16.9434029238262
 3400.0      17.4915365752197
 3500.0      18.0395854963463
 3600.0      18.5875614952215
 3700.0      19.1354474886031
 3800.0      19.6832363394197
 3900.0      20.2309364913006
 4000.0      20.7785069509979
 4100.0      21.3259867845868
 4200.0      21.8733178175857
 4300.0      22.4205375971965
 4400.0      22.9676379084377
 4500.0      23.5145687264814
 4600.0      24.0613682191443
 4700.0      24.6080428212232
 4800.0      25.1545059079426
 4900.0      25.7009170589934
 5000.0      26.1697863297405
 5100.0      26.5248005783838
 5200.0      26.8680331226268
 5300.0      27.2162411039160
 5400.0      27.5680505951709
 5500.0      27.9201310991565
 5600.0      28.2767955955017
 5700.0      28.6331838038894
 5800.0      28.9945514669882
 5900.0      29.3553662765286
 6000.0      29.7258318275259
# V= 176.6953535353535
    0.0       0.0000000000000
  100.0       0.0728701525947
  200.0       0.3506512033566
  300.0       0.7506262092514
  400.0       1.2111745284698
  500.0       1.7025149747769
  600.0       2.2110045135082
  700.0       2.7298671649503
  800.0       3.2554273373159
  900.0       3.7855400303326
 1000.0       4.3188712730873
 1100.0       4.8545560100595
 1200.0       5.3920029585624
 1300.0       5.9307978499795
 1400.0       6.4706430423011
 1500.0       7.0113144200517
 1600.0       7.5526447601779
 1700.0       8.0945042561723
